chr	start	end	length	abs_summit	pileup	-log10(pvalue)	fold_enrichment	-log10(qvalue)	name
chr14	74913548	74913658	111	74913586	8.00	5.99167	4.52739	3.68472	macs2Out_peak_28010
chr14	74913943	74914100	158	74913999	10.00	8.10089	5.56455	5.69445	macs2Out_peak_28011
chr14	74919259	74919373	115	74919315	10.00	9.51677	6.43124	7.05183	macs2Out_peak_28013
chr14	74929385	74929514	130	74929462	8.00	7.46938	5.43840	5.08727	macs2Out_peak_28015
chr14	74975311	74975482	172	74975414	11.00	9.24830	6.10470	6.79307	macs2Out_peak_28022
chr14	74990630	74990762	133	74990659	7.00	5.60467	4.39223	3.33423	macs2Out_peak_28027
chr14	75017765	75017894	130	75017808	17.00	9.79726	5.21271	7.32324	macs2Out_peak_28032
chr14	75024898	75025183	286	75025080	10.00	7.37302	5.10583	4.99460	macs2Out_peak_28034
chr14	75065385	75065496	112	75065442	19.00	6.38069	3.29946	4.05674	macs2Out_peak_28041
chr14	75151347	75151494	148	75151415	15.00	6.52468	3.80237	4.19432	macs2Out_peak_28059
chr14	75170329	75170520	192	75170370	17.00	7.68034	4.11485	5.29054	macs2Out_peak_28063
chr14	75215820	75216005	186	75215879	8.00	8.46773	6.00200	6.03887	macs2Out_peak_28077
chr14	75283705	75283826	122	75283765	9.00	8.45360	5.92347	6.02566	macs2Out_peak_28080
chr14	75411313	75411423	111	75411340	5.00	5.61021	4.39142	3.33868	macs2Out_peak_28086
chr14	75445217	75445327	111	75445245	5.00	5.73218	4.44881	3.43616	macs2Out_peak_28087
chr14	75516229	75516351	123	75516273	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28088
chr14	75699268	75699378	111	75699336	7.00	8.13649	5.80804	5.72880	macs2Out_peak_28090
chr14	75737364	75737527	164	75737427	8.00	8.81431	6.18514	6.37353	macs2Out_peak_28094
chr14	75791100	75791275	176	75791166	14.00	9.66940	5.74823	7.19972	macs2Out_peak_28102
chr14	75832164	75832274	111	75832229	22.00	8.59402	3.90891	6.16102	macs2Out_peak_28106
chr14	75845266	75845443	178	75845355	12.00	7.48602	4.81785	5.10343	macs2Out_peak_28111
chr14	75852190	75852300	111	75852254	9.00	7.84775	5.55803	5.45156	macs2Out_peak_28112
chr14	75900848	75900979	132	75900900	7.00	6.80021	5.10823	4.45735	macs2Out_peak_28116
chr14	75967603	75967772	170	75967678	9.00	9.25384	6.38529	6.79800	macs2Out_peak_28119
chr14	75985372	75985482	111	75985409	6.00	6.72392	5.04141	4.38445	macs2Out_peak_28121
chr14	76013713	76013951	239	76013784	9.00	6.82760	4.92053	4.48336	macs2Out_peak_28124
chr14	76072710	76072835	126	76072760	7.00	6.99806	5.21921	4.64614	macs2Out_peak_28126
chr14	76073299	76073422	124	76073354	8.00	8.30640	5.91444	5.89205	macs2Out_peak_28127
chr14	76152617	76152826	210	76152782	8.00	6.84857	5.06472	4.50359	macs2Out_peak_28135
chr14	76171418	76171542	125	76171463	11.00	8.67647	5.74768	6.24079	macs2Out_peak_28137
chr14	76203654	76203764	111	76203711	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28143
chr14	76388726	76388921	196	76388832	7.00	8.33858	5.90319	5.92296	macs2Out_peak_28152
chr14	76414679	76414839	161	76414766	13.00	9.25162	5.70474	6.79629	macs2Out_peak_28155
chr14	76437670	76437781	112	76437680	5.00	5.61021	4.39142	3.33868	macs2Out_peak_28158
chr14	76518663	76518773	111	76518710	5.00	5.73218	4.44881	3.43616	macs2Out_peak_28165
chr14	76560277	76560459	183	76560372	12.00	9.59976	6.12890	7.13231	macs2Out_peak_28168
chr14	76569576	76569686	111	76569619	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28169
chr14	76632820	76632993	174	76632914	9.00	9.41886	6.47710	6.95744	macs2Out_peak_28173
chr14	76665909	76666023	115	76665951	7.00	8.04004	5.76161	5.63574	macs2Out_peak_28176
chr14	76721978	76722088	111	76722027	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28186
chr14	76867354	76867507	154	76867402	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28200
chr14	76876100	76876252	153	76876178	8.00	9.74411	6.64109	7.27173	macs2Out_peak_28201
chr14	77008365	77008476	112	77008380	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28215
chr14	77036675	77036785	111	77036754	15.00	6.09558	3.58487	3.78403	macs2Out_peak_28218
chr14	77055116	77055360	245	77055279	7.00	7.85550	5.67094	5.45858	macs2Out_peak_28219
chr14	77344166	77344347	182	77344265	9.00	6.95697	5.00250	4.60708	macs2Out_peak_28225
chr14	77536482	77536593	112	77536537	8.00	7.93283	5.70632	5.53302	macs2Out_peak_28234
chr14	77536771	77536915	145	77536827	7.00	6.73700	5.07228	4.39681	macs2Out_peak_28235
chr14	77537283	77537398	116	77537362	9.00	6.74389	4.86736	4.40342	macs2Out_peak_28236
chr14	77570514	77570703	190	77570604	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28239
chr14	77806343	77806582	240	77806477	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28244
chr14	77815202	77815313	112	77815252	8.00	9.09835	6.33000	6.64796	macs2Out_peak_28245
chr14	77824460	77824581	122	77824509	10.00	9.31112	6.30842	6.85340	macs2Out_peak_28246
chr14	77832447	77832618	172	77832512	8.00	5.10145	3.95344	2.85689	macs2Out_peak_28249
chr14	77871534	77871676	143	77871587	13.00	8.96639	5.52966	6.52094	macs2Out_peak_28255
chr14	77896052	77896206	155	77896142	8.00	7.86269	5.66644	5.46500	macs2Out_peak_28260
chr14	77912345	77912461	117	77912401	12.00	8.97401	5.73850	6.52839	macs2Out_peak_28266
chr14	78140475	78140585	111	78140529	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28268
chr14	78337776	78337886	111	78337857	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28270
chr14	78472855	78473012	158	78472923	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28274
chr14	78530939	78531049	111	78531007	6.00	6.56337	4.96208	4.23078	macs2Out_peak_28276
chr14	78691372	78691482	111	78691418	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28283
chr14	78701247	78701445	199	78701346	8.00	8.00441	5.74676	5.60152	macs2Out_peak_28285
chr14	78748388	78748574	187	78748467	7.00	7.35895	5.41528	4.98086	macs2Out_peak_28291
chr14	78790513	78790623	111	78790559	6.00	6.98376	5.16529	4.63255	macs2Out_peak_28295
chr14	78849692	78849856	165	78849782	8.00	6.41454	4.79514	4.08859	macs2Out_peak_28298
chr14	78863930	78864040	111	78863957	6.00	6.56337	4.96208	4.23078	macs2Out_peak_28299
chr14	78891059	78891169	111	78891124	6.00	6.80785	5.08204	4.46415	macs2Out_peak_28302
chr14	78955821	78955938	118	78955841	6.00	6.41172	4.88520	4.08601	macs2Out_peak_28304
chr14	79107014	79107164	151	79107116	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28308
chr14	79175381	79175491	111	79175432	7.00	8.23594	5.85523	5.82403	macs2Out_peak_28313
chr14	79181807	79181917	111	79181877	6.00	4.72414	3.91477	2.49942	macs2Out_peak_28314
chr14	79182144	79182339	196	79182250	8.00	6.64858	4.94125	4.31239	macs2Out_peak_28315
chr14	79300721	79300864	144	79300782	12.00	8.97401	5.73850	6.52839	macs2Out_peak_28322
chr14	79301110	79301241	132	79301192	10.00	6.94092	4.83198	4.59168	macs2Out_peak_28323
chr14	79301781	79301972	192	79301891	12.00	9.06504	5.79529	6.61620	macs2Out_peak_28325
chr14	79386754	79386891	138	79386815	14.00	9.70999	5.77278	7.23915	macs2Out_peak_28327
chr14	79451155	79451273	119	79451189	7.00	6.80021	5.10823	4.45735	macs2Out_peak_28334
chr14	79509069	79509179	111	79509123	8.00	6.84857	5.06472	4.50359	macs2Out_peak_28343
chr14	79533437	79533554	118	79533488	15.00	9.35914	5.35672	6.90009	macs2Out_peak_28348
chr14	79534123	79534253	131	79534177	15.00	9.39356	5.37671	6.93363	macs2Out_peak_28349
chr14	79535414	79535554	141	79535472	14.00	8.41786	5.00334	5.99091	macs2Out_peak_28350
chr14	79550674	79550784	111	79550717	18.00	8.10602	4.18419	5.69955	macs2Out_peak_28353
chr14	79587133	79587352	220	79587313	10.00	7.76596	5.35410	5.37284	macs2Out_peak_28356
chr14	79589598	79589708	111	79589644	11.00	9.19316	6.07042	6.73984	macs2Out_peak_28358
chr14	80808167	80808277	111	80808223	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28360
chr14	82998283	82998394	112	82998359	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28364
chr14	83377787	83377913	127	83377867	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28365
chr14	85012564	85012707	144	85012646	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28367
chr14	86067921	86068031	111	86068005	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28369
chr14	86199000	86199110	111	86199020	5.00	5.73218	4.44881	3.43616	macs2Out_peak_28370
chr14	86838468	86838578	111	86838546	10.00	8.20194	5.62775	5.79170	macs2Out_peak_28374
chr14	87141207	87141451	245	87141309	8.00	8.38614	5.95790	5.96900	macs2Out_peak_28378
chr14	87415808	87416046	239	87415852	9.00	7.13702	5.11614	4.76744	macs2Out_peak_28380
chr14	87443642	87443752	111	87443666	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28382
chr14	87464356	87464466	111	87464388	5.00	4.85121	4.00133	2.61971	macs2Out_peak_28383
chr14	91400929	91401039	111	91400985	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28390
chr14	97179836	97179968	133	97179883	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28397
chr14	98116760	98116907	148	98116830	9.00	8.45360	5.92347	6.02566	macs2Out_peak_28404
chr14	98166378	98166508	131	98166411	8.00	6.32542	4.73909	4.00384	macs2Out_peak_28405
chr14	98905005	98905161	157	98905097	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28411
chr14	99200718	99200828	111	99200798	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28425
chr14	99932051	99932175	125	99932101	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28426
chr14	101512740	101512905	166	101512799	9.00	9.33548	6.43087	6.87704	macs2Out_peak_28433
chr14	101516173	101516328	156	101516257	10.00	9.44710	6.38978	6.98490	macs2Out_peak_28434
chr14	101529582	101529693	112	101529675	7.00	7.85550	5.67094	5.45858	macs2Out_peak_28436
chr14	101533044	101533174	131	101533075	7.00	7.68113	5.58308	5.29079	macs2Out_peak_28437
chr14	101584537	101584647	111	101584583	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28440
chr14	101608534	101608779	246	101608583	9.00	6.87021	4.94756	4.52409	macs2Out_peak_28443
chr14	101640152	101640276	125	101640227	16.00	9.28617	5.12064	6.82986	macs2Out_peak_28446
chr14	101652564	101652683	120	101652590	10.00	9.24474	6.26852	6.78968	macs2Out_peak_28448
chr14	101653597	101653724	128	101653698	8.00	6.28176	4.71155	3.96139	macs2Out_peak_28449
chr14	101653911	101654024	114	101653941	10.00	8.35839	5.72529	5.94210	macs2Out_peak_28450
chr14	101658313	101658428	116	101658383	10.00	7.85884	5.41259	5.46154	macs2Out_peak_28451
chr14	101798115	101798261	147	101798219	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28453
chr14	101804176	101804291	116	101804242	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28454
chr14	102492552	102492673	122	102492602	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28458
chr14	102616088	102616208	121	102616115	6.00	5.48521	4.37664	3.22028	macs2Out_peak_28460
chr14	102660471	102660581	111	102660505	5.00	5.73218	4.44881	3.43616	macs2Out_peak_28461
chr14	102759337	102759461	125	102759405	8.00	9.19826	6.37981	6.74431	macs2Out_peak_28466
chr14	102866606	102866767	162	102866702	11.00	9.41790	6.20989	6.95685	macs2Out_peak_28476
chr14	102930908	102931018	111	102930962	9.00	6.13736	4.48009	3.82355	macs2Out_peak_28488
chr14	103020903	103021030	128	103020957	12.00	9.59976	6.12890	7.13231	macs2Out_peak_28498
chr14	103069850	103069987	138	103069896	10.00	6.55267	4.58601	4.22161	macs2Out_peak_28508
chr14	103234299	103234414	116	103234371	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28514
chr14	103299467	103299866	400	103299760	8.00	8.38614	5.95790	5.96900	macs2Out_peak_28515
chr14	103433864	103433974	111	103433919	6.00	6.72392	5.04141	4.38445	macs2Out_peak_28524
chr14	103434410	103434520	111	103434458	7.00	7.76711	5.62667	5.37337	macs2Out_peak_28525
chr14	103465356	103465477	122	103465438	11.00	9.41790	6.20989	6.95685	macs2Out_peak_28526
chr14	103885046	103885187	142	103885094	5.00	5.68629	4.42739	3.41113	macs2Out_peak_28551
chr14	103908162	103908274	113	103908237	8.00	9.09835	6.33000	6.64796	macs2Out_peak_28555
chr14	104512721	104512831	111	104512751	5.00	5.73218	4.44881	3.43616	macs2Out_peak_28570
chr14	104814161	104814302	142	104814216	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28573
chr14	104849395	104849508	114	104849447	7.00	7.35895	5.41528	4.98086	macs2Out_peak_28576
chr14	105064104	105064214	111	105064172	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28581
chr14	105156845	105157004	160	105156897	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28584
chr14	105300729	105300867	139	105300779	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28592
chr14	105325712	105325822	111	105325751	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28593
chr14	105330788	105330898	111	105330850	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28594
chr14	105397597	105397707	111	105397649	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28595
chr14	105656296	105656454	159	105656387	8.00	9.74411	6.64109	7.27173	macs2Out_peak_28606
chr14	105732924	105733084	161	105733008	14.00	7.93480	4.72352	5.53493	macs2Out_peak_28610
chr14	105803015	105803162	148	105803079	8.00	8.90650	6.23269	6.46291	macs2Out_peak_28614
chr14	105805509	105805619	111	105805522	5.00	5.26310	4.22000	3.01012	macs2Out_peak_28615
chr14	105813519	105813642	124	105813584	10.00	7.76596	5.35410	5.37284	macs2Out_peak_28616
chr14	105851446	105851556	111	105851474	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28618
chr14	105895160	105895335	176	105895239	13.00	5.22784	3.37154	2.97724	macs2Out_peak_28622
chr14	105922617	105922733	117	105922658	10.00	7.76596	5.35410	5.37284	macs2Out_peak_28627
chr14	105929846	105929957	112	105929912	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28629
chr14	105987542	105987782	241	105987636	6.00	5.59158	4.43824	3.32166	macs2Out_peak_28631
chr14	105998301	105998411	111	105998369	7.00	6.01700	4.64711	3.70851	macs2Out_peak_28633
chr14	106099373	106099483	111	106099451	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28641
chr14	106316757	106316867	111	106316836	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28646
chr14	110059978	110060091	114	110060003	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28649
chr14	112090295	112090405	111	112090349	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28650
chr14	112333046	112333156	111	112333126	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28651
chr14	112334832	112334942	111	112334888	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28652
chr14	112629870	112629997	128	112629904	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28653
chr14	113314585	113314695	111	113314632	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28655
chr14	114510759	114510869	111	114510803	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28656
chr14	115176143	115176270	128	115176204	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28664
chr14	115910665	115910775	111	115910727	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28666
chr14	117774553	117774663	111	117774605	6.00	6.00182	4.66822	3.69383	macs2Out_peak_28674
chr14	118180356	118180524	169	118180415	9.00	9.33548	6.43087	6.87704	macs2Out_peak_28684
chr14	118180990	118181100	111	118181052	7.00	6.86475	5.14469	4.51906	macs2Out_peak_28685
chr14	118231866	118232002	137	118231913	8.00	7.72653	5.58833	5.33456	macs2Out_peak_28687
chr14	118371497	118371607	111	118371580	6.00	6.64247	5.00143	4.30662	macs2Out_peak_28688
chr14	118564641	118564751	111	118564694	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28690
chr14	118685766	118685904	139	118685833	7.00	6.80021	5.10823	4.45735	macs2Out_peak_28697
chr14	118705428	118705538	111	118705480	9.00	7.68353	5.45703	5.29291	macs2Out_peak_28701
chr14	118768134	118768289	156	118768153	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28704
chr14	118925014	118925124	111	118925067	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28709
chr14	119045122	119045255	134	119045191	7.00	6.99806	5.21921	4.64614	macs2Out_peak_28717
chr14	119045329	119045950	622	119045509	9.00	9.59111	6.57160	7.12416	macs2Out_peak_28718
chr14	119854744	119854868	125	119854788	8.00	7.40800	5.40216	5.02843	macs2Out_peak_28727
chr14	120157564	120157674	111	120157621	4.00	4.49273	3.70734	2.27982	macs2Out_peak_28730
chr14	120294625	120294749	125	120294670	8.00	7.40800	5.40216	5.02843	macs2Out_peak_28743
chr14	120312152	120312270	119	120312207	9.00	5.71273	4.20805	3.43605	macs2Out_peak_28747
chr14	120312329	120312487	159	120312438	12.00	8.66869	5.54821	6.23323	macs2Out_peak_28748
chr14	120318332	120318508	177	120318402	10.00	8.63325	5.89559	6.19922	macs2Out_peak_28749
chr14	120341869	120342203	335	120342109	12.00	9.25258	5.91232	6.79708	macs2Out_peak_28754
chr14	120347912	120348114	203	120348020	7.00	7.76711	5.62667	5.37337	macs2Out_peak_28755
chr14	120379850	120380067	218	120379923	9.00	9.68015	6.61989	7.20994	macs2Out_peak_28757
chr14	120423137	120423262	126	120423188	10.00	8.69050	5.93088	6.25434	macs2Out_peak_28762
chr14	120453266	120453440	175	120453343	8.00	9.19826	6.37981	6.74431	macs2Out_peak_28764
chr14	120477703	120477822	120	120477756	14.00	7.99266	4.75677	5.59080	macs2Out_peak_28766
chr14	120479513	120479694	182	120479607	12.00	6.04147	3.95546	3.73217	macs2Out_peak_28767
chr14	120583912	120584070	159	120583972	5.00	5.73218	4.44881	3.43616	macs2Out_peak_28771
chr14	120600075	120600213	139	120600113	8.00	9.09835	6.33000	6.64796	macs2Out_peak_28772
chr14	120640172	120640282	111	120640214	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28774
chr14	120699501	120699632	132	120699533	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28777
chr14	120791859	120792045	187	120791962	6.00	7.03765	5.19028	4.67190	macs2Out_peak_28784
chr14	120804626	120804770	145	120804691	6.00	6.98376	5.16529	4.63255	macs2Out_peak_28785
chr14	121262679	121262804	126	121262713	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28798
chr14	121280694	121280854	161	121280779	9.00	9.50404	6.52401	7.04023	macs2Out_peak_28800
chr14	121304487	121304678	192	121304589	6.00	6.26806	4.81067	3.94865	macs2Out_peak_28801
chr14	121331582	121331712	131	121331616	11.00	8.21430	5.45752	5.80388	macs2Out_peak_28805
chr14	121352371	121352491	121	121352405	9.00	7.27817	5.20481	4.90367	macs2Out_peak_28808
chr14	121362032	121362149	118	121362100	12.00	8.54375	5.47046	6.11287	macs2Out_peak_28810
chr14	121362273	121362390	118	121362325	12.00	8.50285	5.44503	6.07331	macs2Out_peak_28811
chr14	121421650	121421768	119	121421718	21.00	8.19729	3.85532	5.78771	macs2Out_peak_28820
chr14	121435865	121435979	115	121435939	10.00	5.29032	3.79559	3.03597	macs2Out_peak_28825
chr14	121478103	121478227	125	121478151	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28829
chr14	121589426	121589643	218	121589536	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28830
chr14	121865276	121865446	171	121865359	8.00	9.30103	6.43041	6.84382	macs2Out_peak_28836
chr14	121946250	121946360	111	121946276	4.00	4.39198	3.65952	2.21714	macs2Out_peak_28848
chr14	121955531	121955673	143	121955590	14.00	8.84791	5.25633	6.40649	macs2Out_peak_28849
chr14	122010300	122010473	174	122010355	18.00	9.15656	4.70134	6.70483	macs2Out_peak_28861
chr14	122013667	122013777	111	122013717	13.00	5.33108	3.42650	3.07474	macs2Out_peak_28862
chr14	122104912	122105055	144	122104957	13.00	8.40601	5.18845	5.97943	macs2Out_peak_28871
chr14	122165645	122165755	111	122165703	5.00	5.73218	4.44881	3.43616	macs2Out_peak_28874
chr14	122513141	122513251	111	122513182	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28882
chr14	122568983	122569093	111	122569030	7.00	8.33858	5.90319	5.92296	macs2Out_peak_28886
chr14	122588788	122588898	111	122588861	7.00	7.94643	5.71592	5.54579	macs2Out_peak_28887
chr14	122691793	122691906	114	122691836	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28888
chr14	122748225	122748348	124	122748311	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28889
chr14	124010362	124010472	111	124010396	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28895
chr14	124689489	124689599	111	124689532	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28897
chr14	124801623	124802276	654	124801897	8.00	9.62816	6.58713	7.15988	macs2Out_peak_28898
chr15	3199603	3199713	111	3199677	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28900
chr15	3232776	3232886	111	3232827	19.00	8.57442	4.26876	6.14263	macs2Out_peak_28903
chr15	3583179	3583305	127	3583228	9.00	8.58728	6.00240	6.15439	macs2Out_peak_28913
chr15	3620681	3620791	111	3620782	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28915
chr15	3979545	3979669	125	3979597	14.00	9.70999	5.77278	7.23915	macs2Out_peak_28918
chr15	3986526	3986645	120	3986579	12.00	9.01931	5.76676	6.57177	macs2Out_peak_28920
chr15	3995535	3995681	147	3995589	12.00	6.85298	4.43474	4.50786	macs2Out_peak_28921
chr15	4000609	4000826	218	4000680	14.00	8.44967	5.02193	6.02205	macs2Out_peak_28923
chr15	4012958	4013068	111	4012988	6.00	6.26806	4.81067	3.94865	macs2Out_peak_28924
chr15	4016424	4016543	120	4016463	6.00	6.33894	4.84765	4.01614	macs2Out_peak_28925
chr15	4042507	4042776	270	4042709	9.00	8.45360	5.92347	6.02566	macs2Out_peak_28927
chr15	4128495	4128623	129	4128560	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28930
chr15	4854170	4854280	111	4854201	5.00	5.73218	4.44881	3.43616	macs2Out_peak_28934
chr15	5017068	5017183	116	5017104	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28935
chr15	5021267	5021377	111	5021296	7.00	8.40048	5.93174	5.97408	macs2Out_peak_28936
chr15	5106405	5106532	128	5106485	11.00	8.53259	5.65744	6.10194	macs2Out_peak_28937
