PeakID	chr	start	end	strand	NormalizedTagCount	focusratio	findPeaksScore	FoldChangevsLocal	p-valuevsLocal	ClonalFoldChange
chr21-37	chr21	44394313	44394481	+	34.3	0.564	41.000000	9.10	5.57e-30	0.95
chrX-14	chrX	154033734	154033902	+	34.3	0.628	48.000000	18.99	1.94e-44	0.86
chr1-274	chr1	1136836	1137004	+	33.6	0.789	44.000000	9.52	3.04e-30	0.91
chr1-300	chr1	9294539	9294707	+	33.6	0.743	43.000000	17.89	2.17e-42	0.88
chr1-362	chr1	11120166	11120334	+	33.6	0.656	41.000000	14.63	1.90e-38	0.93
chr1-518	chr1	16121716	16121884	+	33.6	0.850	37.000000	22.47	6.57e-47	1.09
chr1-326	chr1	24151839	24152007	+	33.6	0.736	42.000000	22.65	4.54e-47	0.93
chr1-282	chr1	27114396	27114564	+	33.6	0.570	44.000000	8.67	1.69e-28	0.86
chr1-305	chr1	27560985	27561153	+	33.6	0.670	43.000000	15.96	3.80e-40	0.93
chr1-308	chr1	41445397	41445565	+	33.6	0.654	43.000000	11.28	1.92e-33	0.93
chr1-453	chr1	45187264	45187432	+	33.6	0.966	39.000000	18.85	2.02e-43	1.00
chr1-223	chr1	45452237	45452405	+	33.6	0.853	47.000000	25.31	2.77e-49	0.85
chr1-405	chr1	51983714	51983882	+	33.6	0.806	40.000000	9.46	4.07e-30	0.95
chr1-289	chr1	89149828	89149996	+	33.6	0.701	44.000000	16.52	7.96e-41	0.88
chr1-260	chr1	109825957	109826125	+	33.6	0.684	45.000000	14.71	1.50e-38	0.86
chr1-291	chr1	111682691	111682859	+	33.6	0.714	44.000000	19.64	3.10e-44	0.91
chr1-344	chr1	150534582	150534750	+	33.6	0.864	42.000000	10.44	5.61e-32	0.91
chr1-265	chr1	150980808	150980976	+	33.6	0.826	45.000000	18.24	9.04e-43	0.91
chr1-266	chr1	151881973	151882141	+	33.6	0.636	45.000000	16.72	4.66e-41	0.86
chr1-378	chr1	171711116	171711284	+	33.6	0.712	41.000000	20.21	8.49e-45	0.98
chr1-415	chr1	172413189	172413357	+	33.6	0.725	40.000000	19.24	7.99e-44	0.95
chr1-228	chr1	181074317	181074485	+	33.6	0.731	47.000000	14.33	4.77e-38	0.85
chr1-349	chr1	201536261	201536429	+	33.6	0.806	42.000000	17.45	6.79e-42	0.95
chr1-352	chr1	207925241	207925409	+	33.6	0.826	42.000000	17.67	3.85e-42	0.95
chr2-184	chr2	30475947	30476115	+	33.6	0.862	37.000000	17.67	3.85e-42	1.06
chr2-83	chr2	65659796	65659964	+	33.6	0.875	45.000000	6.34	7.70e-23	0.88
chr2-128	chr2	69664457	69664625	+	33.6	0.837	41.000000	26.25	5.09e-50	0.93
chr2-110	chr2	72770808	72770976	+	33.6	0.919	43.000000	34.68	1.24e-55	0.93
chr2-85	chr2	74776082	74776250	+	33.6	0.766	45.000000	17.13	1.57e-41	0.88
chr2-86	chr2	85788540	85788708	+	33.6	0.833	45.000000	31.21	1.67e-53	0.88
chr2-142	chr2	100106637	100106805	+	33.6	0.675	40.000000	18.60	3.70e-43	0.98
chr2-97	chr2	120124371	120124539	+	33.6	0.836	44.000000	28.09	2.23e-51	0.86
chr2-79	chr2	136499206	136499374	+	33.6	0.773	46.000000	19.51	4.26e-44	0.88
chr2-137	chr2	219260805	219260973	+	33.6	0.714	41.000000	6.24	1.45e-22	0.95
chr2-117	chr2	238873770	238873938	+	33.6	0.869	43.000000	16.72	4.66e-41	0.91
chr3-107	chr3	10290098	10290266	+	33.6	0.670	42.000000	15.18	3.58e-39	0.93
chr3-100	chr3	33759708	33759876	+	33.6	0.671	43.000000	15.02	5.81e-39	0.93
chr3-98	chr3	186285031	186285199	+	33.6	0.679	44.000000	17.89	2.17e-42	0.91
chr4-43	chr4	71769033	71769201	+	33.6	0.764	41.000000	19.24	7.99e-44	0.93
chr4-29	chr4	122632784	122632952	+	33.6	0.915	45.000000	46.82	9.76e-62	0.86
chr4-31	chr4	185395815	185395983	+	33.6	0.693	45.000000	14.12	9.41e-38	0.91
chr5-105	chr5	36242244	36242412	+	33.6	0.683	39.000000	11.47	9.43e-34	0.98
chr5-73	chr5	43557133	43557301	+	33.6	0.667	44.000000	14.26	5.99e-38	0.91
chr5-54	chr5	68665185	68665353	+	33.6	0.583	48.000000	14.94	7.38e-39	0.85
chr5-78	chr5	96271600	96271768	+	33.6	0.696	43.000000	7.76	1.84e-26	0.88
chr5-91	chr5	134240295	134240463	+	33.6	0.750	41.000000	16.82	3.56e-41	0.95
chr5-69	chr5	176873625	176873793	+	33.6	0.587	45.000000	7.37	1.56e-25	0.86
chr5-82	chr5	176924462	176924630	+	33.6	0.647	43.000000	7.76	1.84e-26	0.95
chr6-136	chr6	7313398	7313566	+	33.6	0.732	46.000000	16.52	7.96e-41	0.83
chr6-201	chr6	27740318	27740486	+	33.6	0.891	41.000000	18.73	2.73e-43	0.95
chr6-145	chr6	27777850	27778018	+	33.6	0.773	45.000000	13.25	1.58e-36	0.86
chr6-183	chr6	32936099	32936267	+	33.6	0.674	42.000000	5.71	5.23e-21	0.91
chr6-207	chr6	33216887	33217055	+	33.6	0.744	41.000000	14.19	7.51e-38	0.95
chr6-168	chr6	41041429	41041597	+	33.6	0.800	43.000000	8.56	2.85e-28	0.91
chr6-212	chr6	44026533	44026701	+	33.6	0.573	41.000000	9.86	6.87e-31	0.95
chr6-332	chr6	47102545	47102713	+	33.6	0.671	35.000000	19.11	1.09e-43	1.12
chr6-245	chr6	49614046	49614214	+	33.6	0.853	39.000000	22.47	6.57e-47	0.98
chr6-225	chr6	64282142	64282310	+	33.6	0.851	40.000000	16.24	1.75e-40	0.98
chr6-227	chr6	107349309	107349477	+	33.6	0.644	40.000000	33.05	1.17e-54	0.98
chr6-192	chr6	155054407	155054575	+	33.6	0.652	42.000000	12.21	5.84e-35	0.95
chr7-218	chr7	45026214	45026382	+	33.6	0.685	38.000000	16.52	7.96e-41	1.03
chr7-143	chr7	73081979	73082147	+	33.6	0.622	44.000000	12.60	1.49e-35	0.86
chr7-157	chr7	86781869	86782037	+	33.6	0.600	43.000000	14.56	2.39e-38	0.91
chr7-180	chr7	92219692	92219860	+	33.6	0.735	41.000000	17.89	2.17e-42	0.95
chr7-148	chr7	100808839	100809007	+	33.6	0.732	44.000000	10.56	3.44e-32	0.88
chr7-224	chr7	102633465	102633633	+	33.6	0.877	38.000000	16.43	1.04e-40	1.00
chr7-152	chr7	138818434	138818602	+	33.6	0.909	44.000000	34.68	1.24e-55	0.93
chr7-132	chr7	148936577	148936745	+	33.6	0.779	46.000000	21.28	7.99e-46	0.83
chr8-92	chr8	10573733	10573901	+	33.6	0.851	37.000000	20.36	6.10e-45	1.06
chr8-60	chr8	103875353	103875521	+	33.6	0.779	42.000000	12.43	2.69e-35	0.93
chr8-61	chr8	125486878	125487046	+	33.6	0.738	42.000000	14.26	5.99e-38	0.95
chr8-52	chr8	141474893	141475061	+	33.6	0.757	44.000000	17.23	1.19e-41	0.88
chr9-108	chr9	95882333	95882501	+	33.6	0.902	41.000000	19.24	7.99e-44	0.95
chr9-78	chr9	114658848	114659016	+	33.6	0.596	46.000000	13.57	5.46e-37	0.86
chr9-126	chr9	139743671	139743839	+	33.6	0.694	39.000000	5.99	7.71e-22	1.06
chr10-81	chr10	1094860	1095028	+	33.6	0.567	42.000000	13.98	1.47e-37	0.95
chr10-82	chr10	28966160	28966328	+	33.6	0.711	42.000000	12.27	4.82e-35	0.91
chr10-132	chr10	100083095	100083263	+	33.6	0.981	35.000000	48.43	1.94e-62	1.09
chr11-76	chr11	9635670	9635838	+	33.6	0.803	43.000000	15.96	3.80e-40	0.93
chr11-68	chr11	46318558	46318726	+	33.6	0.824	45.000000	13.19	1.95e-36	0.86
chr11-130	chr11	62623384	62623552	+	33.6	0.689	38.000000	12.83	6.68e-36	1.03
chr11-99	chr11	64102598	64102766	+	33.6	0.760	41.000000	15.61	1.05e-39	0.95
chr11-64	chr11	64880128	64880296	+	33.6	0.615	46.000000	6.28	1.11e-22	0.85
chr11-110	chr11	77790850	77791018	+	33.6	0.842	40.000000	23.03	2.15e-47	0.98
chr12-66	chr12	57984872	57985040	+	33.6	0.784	44.000000	28.66	8.73e-52	0.86
chr12-82	chr12	133706915	133707083	+	33.6	0.619	42.000000	23.81	4.65e-48	0.91
chr14-13	chr14	105167112	105167280	+	33.6	0.797	44.000000	15.35	2.20e-39	0.86
chr15-47	chr15	40401119	40401287	+	33.6	0.692	43.000000	13.98	1.47e-37	0.88
chr16-108	chr16	2961798	2961966	+	33.6	0.803	40.000000	20.66	3.13e-45	1.00
chr16-98	chr16	3550829	3550997	+	33.6	0.862	41.000000	37.96	1.82e-57	0.93
chr16-151	chr16	15615903	15616071	+	33.6	0.814	37.000000	23.03	2.15e-47	1.03
chr16-79	chr16	30007389	30007557	+	33.6	0.776	44.000000	13.64	4.40e-37	0.86
chr17-110	chr17	26500076	26500244	+	33.6	0.671	41.000000	20.96	1.59e-45	0.98
chr17-78	chr17	36886356	36886524	+	33.6	0.631	45.000000	16.05	2.94e-40	0.86
chr17-64	chr17	45726633	45726801	+	33.6	0.692	48.000000	11.15	3.24e-33	0.83
chr17-127	chr17	72978373	72978541	+	33.6	0.628	40.000000	18.98	1.48e-43	0.95
chr17-84	chr17	76259465	76259633	+	33.6	0.674	45.000000	6.64	1.17e-23	0.88
chr17-101	chr17	79075585	79075753	+	33.6	0.743	43.000000	10.44	5.61e-32	0.91
chr17-94	chr17	79881420	79881588	+	33.6	0.756	44.000000	6.50	2.77e-23	0.88
chr19-175	chr19	5894547	5894715	+	33.6	0.735	39.000000	9.18	1.47e-29	0.98
chr19-98	chr19	11646942	11647110	+	33.6	0.667	46.000000	18.36	6.73e-43	0.85
chr19-143	chr19	17186274	17186442	+	33.6	0.647	41.000000	12.71	9.99e-36	0.93
chr19-178	chr19	17970384	17970552	+	33.6	0.803	39.000000	14.48	3.02e-38	1.00
chr19-165	chr19	47288031	47288199	+	33.6	0.810	40.000000	8.81	8.71e-29	0.95
chr19-148	chr19	47616371	47616539	+	33.6	0.733	41.000000	10.52	4.05e-32	0.95
chr19-166	chr19	49140822	49140990	+	33.6	0.726	40.000000	7.47	8.99e-26	0.98
chr19-129	chr19	51014650	51014818	+	33.6	0.646	43.000000	10.72	1.78e-32	0.88
chr20-45	chr20	37576649	37576817	+	33.6	0.716	39.000000	19.37	5.84e-44	1.03
chr20-31	chr20	47894659	47894827	+	33.6	0.646	44.000000	11.80	2.64e-34	0.91
chr21-41	chr21	30375013	30375181	+	33.6	0.772	40.000000	22.65	4.54e-47	1.00
chr21-28	chr21	38362117	38362285	+	33.6	0.729	43.000000	15.10	4.57e-39	0.88
chr21-35	chr21	40752191	40752359	+	33.6	0.816	41.000000	23.81	4.65e-48	0.95
chr22-109	chr22	22301580	22301748	+	33.6	0.743	40.000000	4.80	4.52e-18	0.95
chr22-120	chr22	41842809	41842977	+	33.6	0.767	39.000000	11.47	9.43e-34	1.03
chrX-17	chrX	14048078	14048246	+	33.6	0.640	45.000000	24.01	3.14e-48	0.86
chrX-19	chrX	53285070	53285238	+	33.6	0.792	44.000000	25.31	2.77e-49	0.86
chr1-388	chr1	999697	999865	+	32.9	0.683	40.000000	6.68	2.72e-23	0.98
chr1-299	chr1	1850980	1851148	+	32.9	0.538	43.000000	7.20	1.28e-24	0.89
chr1-323	chr1	6295825	6295993	+	32.9	0.803	42.000000	17.52	3.89e-41	0.93
chr1-360	chr1	9599283	9599451	+	32.9	0.761	41.000000	15.90	2.85e-39	0.91
chr1-278	chr1	11845211	11845379	+	32.9	0.616	44.000000	7.58	1.60e-25	0.85
chr1-219	chr1	20512501	20512669	+	32.9	0.609	47.000000	10.08	1.10e-30	0.85
chr1-328	chr1	24648702	24648870	+	32.9	0.695	42.000000	17.86	1.65e-41	0.96
chr1-440	chr1	25573950	25574118	+	32.9	0.595	39.000000	9.86	2.76e-30	0.96
chr1-526	chr1	26704977	26705145	+	32.9	0.716	37.000000	18.59	2.82e-42	1.01
chr1-364	chr1	27852061	27852229	+	32.9	0.810	41.000000	9.89	2.37e-30	0.91
chr1-332	chr1	32757447	32757615	+	32.9	0.609	42.000000	16.67	3.52e-40	0.96
chr1-254	chr1	40562888	40563056	+	32.9	0.756	45.000000	25.71	1.34e-48	0.91
chr1-309	chr1	45265488	45265656	+	32.9	0.640	43.000000	9.93	2.04e-30	0.89
chr1-239	chr1	51434244	51434412	+	32.9	0.685	46.000000	10.26	5.01e-31	0.87
chr1-262	chr1	116915752	116915920	+	32.9	0.767	45.000000	10.70	8.39e-32	0.89
chr1-539	chr1	116958434	116958602	+	32.9	0.794	37.000000	12.28	2.28e-34	1.01
chr1-499	chr1	151569050	151569218	+	32.9	0.887	38.000000	50.01	8.16e-62	1.01
chr1-375	chr1	156076205	156076373	+	32.9	0.850	41.000000	24.34	1.57e-47	0.93
chr1-459	chr1	162531259	162531427	+	32.9	0.634	39.000000	12.68	5.77e-35	0.96
chr1-313	chr1	165600346	165600514	+	32.9	0.756	43.000000	14.03	6.85e-37	0.93
chr1-417	chr1	205180695	205180863	+	32.9	0.689	40.000000	13.62	2.56e-36	0.98
chr1-463	chr1	213034173	213034341	+	32.9	0.833	39.000000	10.19	6.87e-31	0.96
chr2-108	chr2	58273749	58273917	+	32.9	0.773	43.000000	22.73	3.43e-46	0.91
chr2-94	chr2	64246464	64246632	+	32.9	0.779	44.000000	26.20	5.70e-49	0.85
chr2-100	chr2	162029710	162029878	+	32.9	0.800	44.000000	19.10	8.32e-43	0.93
chr2-113	chr2	172378774	172378942	+	32.9	0.781	43.000000	13.29	7.42e-36	0.87
chr2-190	chr2	192462036	192462204	+	32.9	0.889	37.000000	40.45	1.43e-57	1.06
chr2-146	chr2	216483856	216484024	+	32.9	0.867	40.000000	39.29	5.42e-57	1.01
chr2-138	chr2	242823787	242823955	+	32.9	0.667	41.000000	18.97	1.13e-42	0.91
chr3-141	chr3	9690945	9691113	+	32.9	0.659	38.000000	19.65	2.37e-43	1.01
chr3-108	chr3	13588390	13588558	+	32.9	0.787	42.000000	17.63	2.93e-41	0.91
chr3-84	chr3	15247450	15247618	+	32.9	0.761	46.000000	13.29	7.42e-36	0.91
chr3-116	chr3	25831451	25831619	+	32.9	0.931	41.000000	24.13	2.34e-47	0.96
chr3-96	chr3	31573765	31573933	+	32.9	0.575	44.000000	8.82	3.05e-28	0.91
chr3-102	chr3	39425793	39425961	+	32.9	0.675	43.000000	12.33	1.88e-34	0.89
chr3-86	chr3	45730628	45730796	+	32.9	0.720	46.000000	16.28	1.01e-39	0.89
chr3-119	chr3	47323925	47324093	+	32.9	0.803	41.000000	12.85	3.15e-35	0.91
chr3-77	chr3	47422458	47422626	+	32.9	0.785	47.000000	10.62	1.17e-31	0.83
chr3-114	chr3	69774024	69774192	+	32.9	0.889	42.000000	45.09	9.77e-60	0.91
chr3-158	chr3	98312460	98312628	+	32.9	0.821	37.000000	25.24	3.09e-48	1.03
chr3-147	chr3	128216510	128216678	+	32.9	0.810	38.000000	8.24	5.19e-27	0.98
chr3-122	chr3	186501834	186502002	+	32.9	0.773	41.000000	15.90	2.85e-39	0.93
chr3-105	chr3	196045081	196045249	+	32.9	0.606	43.000000	13.55	3.17e-36	0.91
chr4-68	chr4	10327814	10327982	+	32.9	0.862	37.000000	38.74	1.04e-56	1.01
chr4-33	chr4	56412106	56412274	+	32.9	0.718	44.000000	13.82	1.33e-36	0.85
chr4-41	chr4	100763610	100763778	+	32.9	0.831	42.000000	31.26	1.88e-52	0.91
chr4-24	chr4	140216907	140217075	+	32.9	0.792	46.000000	21.32	6.07e-45	0.83
chr5-142	chr5	10761304	10761472	+	32.9	0.640	36.000000	12.56	8.58e-35	1.06
chr5-109	chr5	118666334	118666502	+	32.9	0.709	39.000000	16.28	1.01e-39	1.01
chr6-196	chr6	7141223	7141391	+	32.9	0.690	41.000000	13.48	3.93e-36	0.91
chr6-197	chr6	10401995	10402163	+	32.9	0.860	41.000000	11.05	2.17e-32	0.96
chr6-203	chr6	28891662	28891830	+	32.9	0.679	41.000000	11.09	1.83e-32	0.91
chr6-311	chr6	73270812	73270980	+	32.9	0.855	36.000000	19.93	1.24e-43	1.03
chr6-268	chr6	100016447	100016615	+	32.9	0.707	38.000000	32.75	2.26e-53	1.01
chr6-193	chr6	158589271	158589439	+	32.9	0.589	42.000000	16.57	4.60e-40	0.93
chr7-164	chr7	4815143	4815311	+	32.9	0.750	42.000000	21.83	2.11e-45	0.91
chr7-176	chr7	6312226	6312394	+	32.9	0.779	41.000000	18.22	6.89e-42	0.91
chr7-206	chr7	44887294	44887462	+	32.9	0.617	39.000000	15.20	2.09e-38	0.96
chr7-179	chr7	66385990	66386158	+	32.9	0.653	41.000000	13.48	3.93e-36	0.91
chr7-156	chr7	76022434	76022602	+	32.9	0.659	43.000000	8.21	5.87e-27	0.91
chr7-159	chr7	128467551	128467719	+	32.9	0.685	43.000000	6.34	2.17e-22	0.89
chr7-186	chr7	134001779	134001947	+	32.9	0.616	41.000000	16.09	1.71e-39	0.91
chr7-272	chr7	157066269	157066437	+	32.9	0.787	36.000000	13.68	2.06e-36	1.03
chr8-59	chr8	56987122	56987290	+	32.9	0.794	42.000000	21.16	8.59e-45	0.91
chr8-65	chr8	103603146	103603314	+	32.9	0.768	41.000000	22.18	1.03e-45	0.98
chr8-84	chr8	105634947	105635115	+	32.9	0.750	39.000000	20.23	6.48e-44	0.98
chr8-130	chr8	129057276	129057444	+	32.9	0.797	34.000000	12.73	4.72e-35	1.13
chr8-46	chr8	145688247	145688415	+	32.9	0.593	46.000000	7.33	6.04e-25	0.87
chr9-115	chr9	110045139	110045307	+	32.9	0.742	40.000000	13.62	2.56e-36	0.96
chr9-101	chr9	133978104	133978272	+	32.9	0.750	42.000000	4.09	3.66e-15	0.91
chr9-135	chr9	134056039	134056207	+	32.9	0.825	38.000000	6.09	1.09e-21	1.01
chr9-90	chr9	140113371	140113539	+	32.9	0.761	44.000000	7.54	2.01e-25	0.85
chr9-97	chr9	140195745	140195913	+	32.9	0.634	43.000000	7.81	4.53e-26	0.87
chr10-75	chr10	32635205	32635373	+	32.9	0.841	43.000000	11.14	1.54e-32	0.96
chr10-76	chr10	33247206	33247374	+	32.9	0.695	43.000000	13.96	8.56e-37	0.87
chr10-83	chr10	43932119	43932287	+	32.9	0.702	42.000000	17.41	5.15e-41	0.91
chr10-90	chr10	70883732	70883900	+	32.9	0.621	41.000000	13.62	2.56e-36	0.93
chr10-100	chr10	80911568	80911736	+	32.9	0.768	39.000000	8.52	1.29e-27	0.96
chr11-108	chr11	63974922	63975090	+	32.9	0.767	40.000000	8.90	2.03e-28	0.96
chr11-136	chr11	65405417	65405585	+	32.9	0.684	38.000000	9.29	3.35e-29	0.98
chr11-87	chr11	85375960	85376128	+	32.9	0.736	42.000000	16.18	1.32e-39	0.93
chr12-125	chr12	6454727	6454895	+	32.9	0.739	37.000000	16.98	1.56e-40	1.06
chr12-101	chr12	27863661	27863829	+	32.9	0.855	39.000000	36.67	1.28e-55	1.01
chr12-117	chr12	89787557	89787725	+	32.9	0.850	38.000000	39.86	2.80e-57	1.03
chr12-48	chr12	133263998	133264166	+	32.9	0.659	48.000000	20.68	2.39e-44	0.81
chr14-10	chr14	23476215	23476383	+	32.9	0.753	45.000000	17.98	1.24e-41	0.83
chr14-15	chr14	74226865	74227033	+	32.9	0.734	43.000000	10.62	1.17e-31	0.91
chr14-16	chr14	75535922	75536090	+	32.9	0.689	43.000000	19.37	4.46e-43	0.91
chr15-64	chr15	55700369	55700537	+	32.9	0.608	40.000000	17.08	1.19e-40	0.96
chr15-72	chr15	65529378	65529546	+	32.9	0.860	39.000000	32.75	2.26e-53	0.98
chr15-42	chr15	67546920	67547088	+	32.9	0.703	45.000000	19.65	2.37e-43	0.87
chr15-44	chr15	70392010	70392178	+	32.9	0.790	44.000000	7.73	7.21e-26	0.87
chr15-58	chr15	75918041	75918209	+	32.9	0.637	41.000000	22.55	4.96e-46	0.91
chr15-66	chr15	76603743	76603911	+	32.9	0.744	40.000000	20.84	1.70e-44	0.96
chr15-59	chr15	93363617	93363785	+	32.9	0.925	41.000000	27.23	9.82e-50	0.91
chr16-68	chr16	672283	672451	+	32.9	0.825	46.000000	15.72	4.73e-39	0.89
chr16-85	chr16	2301547	2301715	+	32.9	0.584	43.000000	14.55	1.39e-37	0.87
chr16-86	chr16	2570282	2570450	+	32.9	0.676	43.000000	16.87	2.05e-40	0.87
chr16-92	chr16	4357678	4357846	+	32.9	0.647	42.000000	16.98	1.56e-40	0.89
chr16-75	chr16	29819280	29819448	+	32.9	0.792	45.000000	5.02	1.87e-18	0.91
chr16-95	chr16	29984968	29985136	+	32.9	0.770	42.000000	18.10	9.24e-42	0.89
chr16-101	chr16	30406563	30406731	+	32.9	0.746	41.000000	15.99	2.21e-39	0.91
chr16-104	chr16	87425613	87425781	+	32.9	0.679	41.000000	10.83	5.08e-32	0.93
chr16-167	chr16	89233873	89234041	+	32.9	0.757	37.000000	11.96	7.15e-34	1.03
chr17-122	chr17	27224548	27224716	+	32.9	0.615	40.000000	10.08	1.10e-30	0.93
chr17-111	chr17	33914354	33914522	+	32.9	0.839	41.000000	27.51	6.26e-50	0.91
chr17-79	chr17	43128812	43128980	+	32.9	0.825	45.000000	26.97	1.53e-49	0.85
chr17-69	chr17	55456952	55457120	+	32.9	0.746	47.000000	22.36	7.16e-46	0.85
chr17-98	chr17	62223316	62223484	+	32.9	0.850	43.000000	14.71	8.74e-38	0.91
chr17-128	chr17	77783950	77784118	+	32.9	0.767	40.000000	8.04	1.38e-26	0.96
chr17-107	chr17	79604079	79604247	+	32.9	0.794	42.000000	25.71	1.34e-48	0.89
chr18-35	chr18	32621166	32621334	+	32.9	0.783	39.000000	20.84	1.70e-44	0.96
chr19-153	chr19	5691929	5692097	+	32.9	0.625	40.000000	4.83	7.73e-18	0.98
chr19-155	chr19	10530886	10531054	+	32.9	0.719	40.000000	5.57	3.51e-20	1.01
chr19-119	chr19	13263865	13264033	+	32.9	0.699	44.000000	4.28	7.07e-16	0.89
chr19-132	chr19	13957445	13957613	+	32.9	0.734	42.000000	4.74	1.58e-17	0.93
chr19-203	chr19	14253623	14253791	+	32.9	0.806	38.000000	26.71	2.39e-49	1.03
chr19-145	chr19	39322304	39322472	+	32.9	0.740	41.000000	22.92	2.36e-46	0.96
chr19-146	chr19	40854406	40854574	+	32.9	0.714	41.000000	22.36	7.16e-46	0.91
chr19-136	chr19	40970676	40970844	+	32.9	0.743	42.000000	13.29	7.42e-36	0.91
chr20-44	chr20	50109257	50109425	+	32.9	0.787	40.000000	19.51	3.25e-43	0.93
chr20-38	chr20	62673885	62674053	+	32.9	0.794	43.000000	9.82	3.21e-30	0.89
chr21-46	chr21	36855609	36855777	+	32.9	0.889	39.000000	21.83	2.11e-45	0.98
chr21-31	chr21	45230792	45230960	+	32.9	0.648	42.000000	8.34	3.15e-27	0.93
chr21-30	chr21	46677010	46677178	+	32.9	0.762	43.000000	11.46	4.47e-33	0.93
chr22-97	chr22	19754642	19754810	+	32.9	0.675	44.000000	4.81	9.42e-18	0.87
chr22-105	chr22	22415040	22415208	+	32.9	0.753	41.000000	9.86	2.76e-30	0.96
chr22-101	chr22	50364506	50364674	+	32.9	0.781	43.000000	26.71	2.39e-49	0.89
chrX-22	chrX	48554891	48555059	+	32.9	0.710	41.000000	16.77	2.69e-40	0.96
chr1-275	chr1	2064668	2064836	+	32.2	0.723	44.000000	11.46	2.12e-32	0.85
chr1-324	chr1	8877976	8878144	+	32.2	0.658	42.000000	12.94	1.21e-34	0.87
chr1-488	chr1	44457109	44457277	+	32.2	0.682	38.000000	10.64	4.68e-31	1.01
chr1-286	chr1	46768818	46768986	+	32.2	0.712	44.000000	9.16	2.36e-28	0.85
chr1-310	chr1	51425911	51426079	+	32.2	0.688	43.000000	15.56	4.54e-38	0.94
chr1-409	chr1	87170096	87170264	+	32.2	0.639	40.000000	16.93	1.18e-39	0.91
chr1-340	chr1	100435456	100435624	+	32.2	0.724	42.000000	22.62	3.74e-45	0.89
chr1-373	chr1	109618591	109618759	+	32.2	0.821	41.000000	28.34	1.77e-49	0.89
chr1-341	chr1	111162105	111162273	+	32.2	0.891	42.000000	27.19	1.10e-48	0.94
chr1-496	chr1	113243401	113243569	+	32.2	0.731	38.000000	9.16	2.36e-28	0.99
chr1-293	chr1	151032055	151032223	+	32.2	0.697	44.000000	12.35	8.90e-34	0.87
chr1-346	chr1	160990458	160990626	+	32.2	0.805	42.000000	17.83	1.26e-40	0.99
chr1-348	chr1	180123645	180123813	+	32.2	0.797	42.000000	14.63	6.43e-37	0.91
chr1-318	chr1	202779995	202780163	+	32.2	0.615	43.000000	7.92	8.79e-26	0.87
chr1-382	chr1	212458725	212458893	+	32.2	0.613	41.000000	8.91	7.11e-28	0.89
chr1-383	chr1	212606166	212606334	+	32.2	0.697	41.000000	17.26	5.17e-40	0.91
chr1-422	chr1	226111779	226111947	+	32.2	0.655	40.000000	9.25	1.55e-28	0.94
chr1-507	chr1	231558217	231558385	+	32.2	0.743	38.000000	12.07	2.32e-33	0.99
chr1-426	chr1	235012157	235012325	+	32.2	0.609	40.000000	11.41	2.53e-32	0.94
chr1-468	chr1	241803507	241803675	+	32.2	0.591	39.000000	15.12	1.55e-37	0.94
chr1-428	chr1	245082164	245082332	+	32.2	0.877	40.000000	24.93	5.19e-47	0.96
chr1-321	chr1	246729744	246729912	+	32.2	0.734	43.000000	15.56	4.54e-38	0.85
chr2-148	chr2	12108216	12108384	+	32.2	0.779	39.000000	30.59	5.88e-51	0.99
chr2-152	chr2	58958648	58958816	+	32.2	0.828	39.000000	28.64	1.11e-49	1.01
chr2-153	chr2	61404062	61404230	+	32.2	0.738	39.000000	15.74	2.75e-38	0.96
chr2-129	chr2	70369377	70369545	+	32.2	0.784	41.000000	8.44	6.65e-27	0.89
chr2-272	chr2	158077950	158078118	+	32.2	0.723	33.000000	27.19	1.10e-48	1.14
chr2-124	chr2	171571128	171571296	+	32.2	0.733	42.000000	10.68	3.96e-31	0.91
chr2-133	chr2	172017258	172017426	+	32.2	0.703	41.000000	10.73	3.36e-31	0.89
chr2-144	chr2	172778742	172778910	+	32.2	0.786	40.000000	16.42	4.51e-39	0.94
chr2-81	chr2	176866966	176867134	+	32.2	0.687	46.000000	18.70	1.59e-41	0.83
chr2-188	chr2	178077214	178077382	+	32.2	0.718	37.000000	12.07	2.32e-33	1.01
chr2-115	chr2	179343285	179343453	+	32.2	0.753	43.000000	11.46	2.12e-32	0.89
chr2-116	chr2	201981362	201981530	+	32.2	0.659	43.000000	14.63	6.43e-37	0.87
chr3-123	chr3	13036572	13036740	+	32.2	0.734	40.000000	7.69	2.82e-25	0.91
chr3-113	chr3	52017318	52017486	+	32.2	0.718	42.000000	17.83	1.26e-40	0.91
chr4-46	chr4	184365536	184365704	+	32.2	0.617	41.000000	12.35	8.90e-34	0.91
chr5-121	chr5	10294947	10295115	+	32.2	0.803	37.000000	20.71	1.82e-43	1.01
chr5-70	chr5	10353540	10353708	+	32.2	0.561	44.000000	10.43	1.06e-30	0.85
chr5-124	chr5	32174316	32174484	+	32.2	0.628	37.000000	14.55	8.12e-37	0.99
chr5-107	chr5	65221492	65221660	+	32.2	0.659	39.000000	11.65	1.03e-32	0.94
chr5-96	chr5	67716570	67716738	+	32.2	0.919	40.000000	18.70	1.59e-41	0.96
chr5-98	chr5	126366269	126366437	+	32.2	0.628	40.000000	12.52	4.94e-34	0.94
chr5-90	chr5	131892666	131892834	+	32.2	0.663	41.000000	19.51	2.48e-42	0.89
chr5-75	chr5	154317754	154317922	+	32.2	0.773	44.000000	18.83	1.17e-41	0.85
