chr	start	end	NumTags
chr16	3073431	3074291	40
chr16	3078071	3078111	14
chr16	3078351	3078391	34
chr16	3079551	3079831	19
chr16	3080911	3080991	12
chr16	3096351	3096391	12
chr16	3100291	3100331	13
chr16	3108211	3108271	14
chr16	3108531	3108611	14
chr16	3109071	3109551	28
chr16	3137191	3137231	12
chr16	3137391	3137491	21
chr16	3149991	3150051	15
chr16	3156471	3156571	44
chr16	3156811	3156851	12
chr16	3174151	3174251	33
chr16	3174491	3174531	33
chr16	3174751	3174831	37
chr16	3179511	3179571	39
chr16	3184391	3184631	14
chr16	3184971	3185351	22
chr16	3199791	3199831	39
chr16	3200371	3200591	34
chr16	3200871	3200931	23
chr16	3202051	3202111	15
chr16	3202331	3202491	17
chr16	3202711	3202851	14
chr16	3207651	3207711	18
chr16	3208371	3208411	14
chr16	3208671	3208851	20
chr16	3209091	3209351	24
chr16	3209971	3210051	12
chr16	3213551	3213611	22
chr16	3221171	3221271	13
chr16	3225371	3225451	12
chr16	3233091	3233411	18
chr16	3239151	3239411	17
chr16	3244951	3244991	15
chr16	3284931	3285151	29
chr16	3285331	3285431	19
chr16	3314031	3314171	31
chr16	3314371	3314491	33
chr16	3332631	3332671	23
chr16	3332891	3332931	34
chr16	3333251	3333291	12
chr16	3333491	3333771	15
chr16	3355211	3355271	23
chr16	3355471	3355931	21
chr16	3399011	3399071	19
chr16	3399391	3399491	12
chr16	3438431	3438511	15
chr16	3450851	3451451	31
chr16	3481911	3481971	16
chr16	3507651	3507871	26
chr16	3508031	3508091	23
chr16	3508411	3508471	13
chr16	3538271	3538311	13
chr16	3550871	3550931	49
chr16	3551191	3551251	13
chr16	3624431	3624491	13
chr16	3639531	3639631	14
chr16	3639811	3639871	24
chr16	3661431	3661471	15
chr16	3661651	3661851	27
chr16	3692791	3693151	13
chr16	3704471	3704531	12
chr16	3707091	3707131	14
chr16	3767351	3767551	21
chr16	3767731	3767771	30
chr16	3896671	3896831	18
chr16	3929631	3929691	14
chr16	3929911	3930031	15
chr16	3930271	3930311	12
chr16	3930691	3930751	12
chr16	3930991	3931451	24
chr16	3989111	3989171	12
chr16	4033031	4033311	21
chr16	4233491	4234071	24
chr16	4257831	4257871	15
chr16	4296931	4296991	13
chr16	4303391	4303431	17
chr16	4303791	4303831	26
chr16	4304111	4304151	45
chr16	4313631	4313831	22
chr16	4314271	4314331	14
chr16	4321311	4321371	27
chr16	4321531	4321631	19
chr16	4321831	4322171	37
chr16	4323131	4323191	14
chr16	4323551	4323591	16
chr16	4338471	4338551	15
chr16	4343831	4343971	13
chr16	4357651	4358131	57
chr16	4363871	4363991	21
chr16	4365011	4365151	14
chr16	4365411	4365511	24
chr16	4366451	4366631	12
chr16	4380511	4380551	19
chr16	4388231	4388371	17
chr16	4389951	4390091	13
chr16	4400971	4401011	19
chr16	4401251	4401371	33
chr16	4409211	4409251	23
chr16	4410651	4410711	13
chr16	4420771	4420831	12
chr16	4421071	4421111	16
chr16	4421691	4422231	26
chr16	4423311	4423351	15
chr16	4433931	4433991	12
chr16	4452551	4452891	26
chr16	4453891	4454031	15
chr16	4465791	4466171	26
chr16	4466451	4466591	26
chr16	4466751	4466811	31
chr16	4475811	4476251	31
chr16	4501111	4501151	12
chr16	4505251	4505311	12
chr16	4524231	4524291	15
chr16	4524611	4524651	61
chr16	4526351	4526871	38
chr16	4576831	4576911	14
chr16	4603971	4604071	12
chr16	4659711	4659771	12
chr16	4663991	4664371	21
chr16	4664911	4664951	70
chr16	4665151	4665271	18
chr16	4665611	4665811	17
chr16	4666171	4666391	24
chr16	4666551	4666891	25
chr16	4674751	4675151	30
chr16	4739411	4739551	16
chr16	4743151	4743231	23
chr16	4743451	4743571	38
chr16	4743791	4743831	17
chr16	4744011	4744191	19
chr16	4755091	4755131	15
chr16	4784171	4784691	33
chr16	4810331	4810371	23
chr16	4815611	4815651	12
chr16	4816831	4817311	42
chr16	4818771	4819011	34
chr16	4837411	4837491	14
chr16	4852171	4853151	37
chr16	4854471	4854531	15
chr16	4864471	4864551	14
chr16	4896631	4896791	18
chr16	4897091	4897151	14
chr16	4897471	4898171	36
chr16	4909251	4909311	12
chr16	4936331	4936391	16
chr16	4994911	4994951	13
chr16	5007791	5008031	27
chr16	5008331	5008391	26
chr16	5083411	5083531	15
chr16	5083871	5083951	18
chr16	5121791	5121991	45
chr16	8138191	8138231	13
chr16	8232911	8232951	28
chr16	8688311	8688351	31
chr16	8715511	8715671	24
chr16	8715971	8716051	14
chr16	8742771	8742851	12
chr16	8768511	8768571	20
chr16	8891371	8891411	12
chr16	8891691	8891871	31
chr16	8892031	8892091	13
chr16	8952151	8952191	13
chr16	8960351	8960391	13
chr16	8961151	8961251	13
chr16	8961531	8961591	12
chr16	8962311	8962351	107
chr16	8962631	8962791	26
chr16	8963131	8963171	12
chr16	8963531	8963711	13
chr16	8974111	8974311	19
chr16	8978511	8978611	13
chr16	8986311	8986351	12
chr16	9056351	9056391	12
chr16	9056791	9057051	16
chr16	9057651	9058111	30
chr16	9102671	9102831	14
chr16	9141831	9141871	14
chr16	9144311	9144411	12
chr16	9147131	9147171	17
chr16	9162451	9162491	15
chr16	9167051	9167111	12
chr16	9171391	9171431	21
chr16	9172071	9172131	15
chr16	9184171	9184651	24
chr16	9185051	9185111	34
chr16	9185331	9185591	42
chr16	9186091	9186271	13
chr16	9186451	9186591	20
chr16	9219671	9219711	16
chr16	9233091	9233131	15
chr16	9692071	9692231	18
chr16	10437071	10437191	20
chr16	10451231	10451351	22
chr16	10456331	10456371	38
chr16	10479651	10480091	32
chr16	10591151	10591211	30
chr16	10673931	10673991	12
chr16	10674191	10674251	18
chr16	10674491	10674711	24
chr16	10713391	10713431	20
chr16	10716151	10716191	12
chr16	10837791	10837911	26
chr16	11036311	11036411	25
chr16	11038351	11038391	35
chr16	11066131	11066171	53
chr16	11136171	11136231	12
chr16	11196191	11196231	35
chr16	11199071	11199271	54
chr16	11222231	11222271	12
chr16	11242991	11243051	47
chr16	11295871	11296091	32
chr16	11299951	11299991	15
chr16	11318051	11318311	22
chr16	11327151	11327191	84
chr16	11343171	11343411	13
chr16	11343591	11343671	13
chr16	11348551	11350091	53
chr16	11350291	11350391	33
chr16	11350651	11350711	21
chr16	11351331	11351371	14
chr16	11391431	11391591	17
chr16	11439311	11439851	30
chr16	11480991	11481031	18
chr16	11490171	11490671	18
chr16	11680911	11681051	15
chr16	11681171	11681231	14
chr16	11706411	11706611	46
chr16	11707611	11707831	18
chr16	11749471	11749531	12
chr16	11761971	11762131	13
chr16	11762271	11762351	12
chr16	11763631	11763691	13
chr16	11770931	11770991	13
chr16	11836131	11836271	16
chr16	11836511	11836571	26
chr16	11836831	11836951	42
chr16	11890311	11890591	26
chr16	11890911	11891711	37
chr16	11945251	11945311	23
chr16	11945691	11945751	14
chr16	12009031	12009211	30
chr16	12009551	12010131	38
chr16	12070391	12070751	27
chr16	12183691	12183891	15
chr16	12200231	12200271	14
chr16	12354531	12354691	13
chr16	12460351	12460411	12
chr16	12514711	12514751	15
chr16	12897491	12897531	37
chr16	12897791	12897911	41
chr16	14013811	14013851	20
chr16	14014051	14014251	26
chr16	14164731	14165171	21
chr16	14165451	14165611	18
chr16	14379151	14379371	17
chr16	14379591	14379751	25
chr16	14380011	14380091	12
chr16	14396011	14396071	17
chr16	14396291	14396351	13
chr16	14396711	14396951	20
chr16	14404651	14404791	21
chr16	14580711	14580951	53
chr16	14723951	14724131	44
chr16	14726631	14726691	31
chr16	14726891	14727151	20
chr16	14727991	14728051	13
chr16	15068851	15068891	17
chr16	15135311	15135371	17
chr16	15135631	15135691	19
chr16	15149491	15149611	23
chr16	15150011	15150051	28
chr16	15150271	15150311	12
chr16	15188191	15188231	26
chr16	15615971	15616011	47
chr16	15616231	15616291	12
chr16	15684751	15684811	21
chr16	15684971	15685051	21
chr16	15736611	15737451	27
chr16	15743851	15744071	18
chr16	15979751	15979811	13
chr16	15982451	15982571	34
chr16	16043651	16043751	17
chr16	16082311	16082411	21
chr16	16083151	16083191	14
chr16	16115991	16116031	120
chr16	16116791	16116831	18
chr16	16248491	16248551	16
chr16	17107071	17107131	17
chr16	17107571	17107791	22
chr16	18801251	18801491	15
chr16	18801831	18801871	18
chr16	18812471	18812791	40
chr16	18813051	18813091	55
chr16	18937791	18937831	12
chr16	18995191	18995231	26
chr16	18995491	18995531	18
chr16	19078871	19079291	27
chr16	19097231	19097271	15
chr16	19097971	19098211	34
chr16	19124991	19125031	12
chr16	19125211	19125491	23
chr16	19125771	19125851	16
chr16	19147571	19147631	18
chr16	19179051	19179091	17
chr16	19406991	19407031	14
chr16	19499391	19499471	28
chr16	19532351	19532411	47
chr16	19533131	19533491	32
chr16	19535171	19535251	14
chr16	19535491	19535551	16
chr16	19566811	19566851	37
chr16	19729511	19729651	39
chr16	19729831	19729931	14
chr16	19733651	19733711	26
chr16	19854211	19854251	14
chr16	19883631	19883671	12
chr16	19895051	19895271	22
chr16	19918871	19918911	12
chr16	20752631	20752731	24
chr16	20752951	20753171	53
chr16	20756291	20756331	27
chr16	20758431	20758471	79
chr16	20774891	20775091	16
chr16	20817651	20817691	19
chr16	20817911	20817951	25
chr16	20818451	20818491	12
chr16	20837451	20837551	14
chr16	20911651	20911711	18
chr16	20912191	20912431	41
chr16	20930251	20930311	12
chr16	21169871	21169931	24
chr16	21272971	21273131	40
chr16	21289491	21289631	19
chr16	21312271	21312391	19
chr16	21312771	21312871	17
chr16	21313051	21313291	16
chr16	21513491	21513651	23
chr16	21531511	21531611	15
chr16	21531851	21531891	12
chr16	21536871	21537071	29
chr16	21548171	21548211	13
chr16	21610751	21611111	52
chr16	21611411	21611451	17
chr16	21720031	21720191	12
chr16	21964351	21964411	14
chr16	22012471	22012511	21
chr16	22019111	22019411	16
chr16	22081811	22081931	12
chr16	22201471	22201611	20
chr16	22201791	22202051	25
chr16	22202231	22202271	16
chr16	22202591	22202771	18
chr16	22207371	22207411	16
chr16	22217451	22217511	70
chr16	22217791	22218011	18
chr16	22218211	22218551	13
chr16	22227811	22227871	13
chr16	22277971	22278011	13
chr16	22293771	22293851	30
chr16	22303431	22303471	13
chr16	22308391	22308651	43
chr16	22308851	22308891	20
chr16	22309071	22309111	15
chr16	22336651	22336691	12
chr16	22385131	22385191	18
chr16	22385411	22385651	21
chr16	22385811	22386291	22
chr16	22448291	22448331	17
chr16	23159911	23159971	12
chr16	23160131	23160191	22
chr16	23160491	23160691	19
chr16	23160931	23161171	31
chr16	23193831	23193871	13
chr16	23464091	23464131	18
chr16	23464431	23464471	25
chr16	23521771	23521811	46
chr16	23521991	23522031	12
chr16	23550131	23550211	12
chr16	23568531	23568591	24
chr16	23568771	23568971	53
chr16	23569171	23569211	22
chr16	23607711	23607751	63
chr16	23652671	23652731	37
chr16	23690071	23690391	33
chr16	23690631	23691171	17
chr16	23701411	23701451	14
chr16	23702171	23702311	16
chr16	23711971	23712051	16
chr16	23724491	23724651	17
chr16	23765951	23766291	20
chr16	23766851	23766891	13
chr16	23815011	23815071	14
chr16	23833431	23833511	27
chr16	23838031	23838111	13
chr16	23844331	23844371	12
chr16	23846871	23846931	13
chr16	23847231	23847451	43
chr16	23847871	23848091	22
chr16	23848551	23848611	16
chr16	23912711	23912771	46
chr16	23918151	23918211	14
chr16	23918851	23918991	28
chr16	23963791	23963851	12
chr16	24147271	24147331	15
chr16	24474631	24474671	15
chr16	24550551	24550611	21
chr16	24550891	24551331	29
chr16	24740811	24740851	32
chr16	24741031	24741411	21
chr16	24850151	24850191	46
chr16	24998211	24998351	15
chr16	25026251	25026291	24
chr16	25026651	25026831	25
chr16	25043031	25043291	18
chr16	25078071	25078391	32
chr16	25091371	25091551	22
chr16	25117991	25118031	16
chr16	25118431	25118491	35
chr16	25123091	25123151	25
chr16	25228231	25228311	14
chr16	25232751	25232831	12
chr16	25268831	25269651	34
chr16	25783111	25783431	39
chr16	27121051	27121251	18
chr16	27214851	27215471	30
chr16	27215611	27215671	14
chr16	27246811	27246871	18
chr16	27257411	27257451	17
chr16	27279891	27280151	16
chr16	27379431	27379531	14
chr16	27462571	27462611	13
chr16	27482531	27482611	17
chr16	27497811	27497931	12
chr16	27561071	27561111	23
chr16	27561351	27561531	24
chr16	27709811	27709911	13
chr16	27879111	27879231	13
chr16	28222411	28222671	20
chr16	28223251	28223491	29
chr16	28289131	28289191	16
chr16	28289431	28289471	14
chr16	28303771	28303811	15
chr16	28328471	28328671	12
chr16	28502891	28502951	19
chr16	28506031	28506111	15
chr16	28519551	28519671	23
chr16	28565371	28565511	23
chr16	28565671	28565731	15
chr16	28833951	28833991	67
chr16	28834391	28834971	31
chr16	28835211	28835471	42
chr16	28835711	28835771	24
chr16	28846611	28846671	17
chr16	28847811	28847911	12
chr16	28857231	28858071	44
chr16	28874751	28874791	61
chr16	28875211	28875311	17
chr16	28884951	28885051	15
chr16	28890931	28891791	28
chr16	28936231	28936491	36
chr16	28936911	28936951	45
chr16	28947991	28948031	26
chr16	28948411	28948491	16
chr16	28957011	28957131	27
chr16	28962131	28962331	23
chr16	28962511	28962791	16
chr16	28986011	28986131	44
chr16	29020771	29020811	74
chr16	29022591	29022651	19
chr16	29040711	29040911	35
chr16	29302351	29302411	25
chr16	29606991	29607051	13
chr16	29666411	29666591	44
chr16	29674071	29674111	13
chr16	29674331	29674391	13
chr16	29674551	29674691	31
chr16	29674891	29674931	71
chr16	29675851	29676271	18
chr16	29677071	29677191	12
chr16	29677811	29677931	21
chr16	29685531	29685651	17
chr16	29690371	29690531	20
chr16	29690851	29690891	13
chr16	29796491	29796671	28
chr16	29801831	29802171	46
chr16	29816591	29816631	30
chr16	29816831	29816871	85
chr16	29817091	29817231	38
chr16	29818031	29818191	21
chr16	29818371	29818571	20
chr16	29818751	29819471	52
chr16	29822771	29822811	45
chr16	29823611	29823651	17
chr16	29823831	29823871	17
chr16	29826671	29826731	13
chr16	29827251	29827491	18
chr16	29827751	29827791	32
chr16	29827991	29828091	18
chr16	29860011	29860071	18
chr16	29874051	29874211	19
chr16	29874431	29874471	32
chr16	29874891	29874971	20
chr16	29888171	29888251	13
chr16	29888691	29888751	24
chr16	29910531	29910651	12
chr16	29911431	29911551	20
chr16	29911771	29911831	14
chr16	29937171	29937211	15
chr16	29937471	29937551	29
chr16	29954271	29954311	12
chr16	29954831	29954991	16
chr16	29973031	29973371	30
chr16	29984691	29984751	12
chr16	29985031	29985451	50
chr16	29985851	29985971	13
chr16	30006591	30007011	27
chr16	30007431	30007491	52
chr16	30007811	30007911	14
chr16	30018231	30018311	12
chr16	30032791	30033031	29
chr16	30040931	30041051	12
chr16	30064311	30064351	44
chr16	30066531	30066571	12
chr16	30075191	30075411	15
chr16	30076051	30076091	13
chr16	30076351	30076911	63
chr16	30077231	30077531	31
chr16	30080791	30080991	17
chr16	30087231	30087291	15
chr16	30087551	30087871	15
chr16	30102931	30103171	16
chr16	30103351	30103511	42
chr16	30103971	30104011	42
chr16	30107511	30107851	24
chr16	30124251	30124351	13
chr16	30124851	30124891	23
chr16	30134671	30134731	32
chr16	30194871	30194911	14
chr16	30197211	30197251	12
chr16	30197511	30197611	14
chr16	30198411	30198471	16
chr16	30366391	30366651	29
chr16	30366991	30367031	25
chr16	30367291	30367451	13
chr16	30379751	30379791	14
chr16	30381451	30381851	16
chr16	30382471	30382571	12
chr16	30388931	30389571	31
chr16	30389771	30389891	36
chr16	30390311	30390351	26
chr16	30406631	30406991	47
chr16	30407211	30407251	23
chr16	30411731	30411771	14
chr16	30418591	30418631	39
chr16	30418911	30419111	21
chr16	30441071	30441311	22
chr16	30441591	30441691	12
chr16	30441911	30441971	13
chr16	30456771	30456831	30
chr16	30457011	30457051	29
chr16	30535531	30535831	18
chr16	30536531	30536711	17
chr16	30537531	30537891	15
chr16	30538151	30538271	37
chr16	30538471	30538531	32
chr16	30538771	30538891	26
chr16	30545551	30545791	15
chr16	30546251	30546391	34
chr16	30547211	30547251	21
chr16	30569411	30569611	18
chr16	30569871	30569971	39
chr16	30582991	30583031	35
chr16	30583571	30583691	25
chr16	30596451	30596491	13
chr16	30596691	30597091	20
chr16	30597651	30597711	21
chr16	30621131	30621411	23
chr16	30645811	30645851	33
chr16	30661991	30662371	22
chr16	30662651	30662931	30
chr16	30663171	30663211	15
chr16	30667451	30667531	12
chr16	30669211	30669791	54
chr16	30670011	30670071	18
chr16	30670571	30670711	28
chr16	30671051	30671091	17
chr16	30671391	30671451	12
chr16	30709451	30709911	41
chr16	30710071	30710431	33
chr16	30712011	30712051	12
chr16	30759531	30759571	36
chr16	30772731	30773031	21
chr16	30773691	30773731	26
chr16	30786691	30786991	45
chr16	30787191	30787371	47
chr16	30789391	30789431	13
chr16	30790191	30790231	13
chr16	30797771	30797831	16
chr16	30798351	30798731	22
chr16	30816571	30816691	13
chr16	30816891	30817311	36
chr16	30825731	30825771	53
chr16	30886191	30886251	32
chr16	30886451	30886911	62
chr16	30899271	30899311	14
chr16	30905291	30905351	39
chr16	30905631	30905691	45
chr16	30907071	30907111	14
chr16	30907531	30907691	36
chr16	30907991	30908211	32
chr16	30908471	30908531	21
chr16	30913371	30913591	50
chr16	30913851	30914071	27
chr16	30934011	30934071	27
chr16	30934291	30934351	13
chr16	30934651	30934691	30
chr16	30935631	30935691	13
chr16	30953351	30953551	22
chr16	30959991	30960111	16
chr16	30960331	30960651	44
chr16	30961491	30961531	46
chr16	30962211	30962351	12
chr16	30965091	30965131	19
chr16	30968051	30968531	27
chr16	30968911	30968971	18
chr16	30969171	30969211	29
chr16	30989031	30989091	17
chr16	30996231	30996691	22
chr16	30996851	30997011	23
chr16	30998091	30998151	12
chr16	31003831	31003891	12
chr16	31004371	31004451	20
chr16	31008411	31008551	14
chr16	31008771	31008991	20
chr16	31013431	31013551	18
chr16	31044151	31044191	21
chr16	31044571	31044951	36
chr16	31045191	31045451	20
chr16	31045671	31045751	15
chr16	31072911	31072951	12
chr16	31084631	31084671	33
chr16	31085031	31085091	27
chr16	31085611	31085671	23
chr16	31085871	31086031	18
chr16	31096151	31096211	12
chr16	31106011	31106151	39
chr16	31117231	31117291	98
chr16	31119611	31120071	38
chr16	31128311	31128351	13
chr16	31128971	31129131	36
chr16	31129351	31129391	14
chr16	31141811	31141891	12
chr16	31146991	31147131	13
chr16	31153591	31154211	38
chr16	31159691	31159911	21
chr16	31160471	31160511	12
chr16	31190991	31191571	57
chr16	31191751	31192131	47
chr16	31213091	31213131	13
chr16	31213491	31214271	23
chr16	31226171	31226211	12
chr16	31226431	31226551	15
chr16	31226751	31226931	32
chr16	31228231	31228271	12
chr16	31255551	31255591	15
chr16	31265091	31265251	14
chr16	31341031	31341071	12
chr16	31366391	31366511	17
chr16	31454051	31454551	36
chr16	31463151	31463291	13
chr16	31469351	31469391	27
chr16	31469691	31470011	15
chr16	31470351	31470531	27
chr16	31470751	31470991	36
chr16	31471191	31471311	13
chr16	31485891	31485951	12
chr16	31487771	31487811	13
chr16	31488711	31488891	15
chr16	31489331	31489371	38
chr16	31500111	31500171	12
chr16	31519311	31519431	19
chr16	31519691	31519931	41
chr16	31711931	31712251	23
chr16	31724751	31724991	20
chr16	31885511	31885631	14
chr16	33293951	33294151	21
chr16	33509791	33509831	14
chr16	33619131	33619171	23
chr16	33865231	33865451	19
chr16	33871711	33871751	52
chr16	33874051	33874091	28
chr16	33879671	33879711	35
chr16	33892291	33892331	24
chr16	33895991	33896031	32
chr16	33898691	33898731	13
chr16	33923091	33923131	12
chr16	33933451	33933511	13
chr16	33934591	33934751	18
