======================================================================
SISSRs: A tool to identify binding sites from ChIP-Seq data
======================================================================
SISSRs version 1.4 (Release date: Mon, 24 November 2008)

For further information on how to interpret these results or to get
a recent version of the SISSRs software, please visit
http://sissrs.rajajothi.com
======================================================================


======================================================================
REFERENCE
======================================================================
If you use this program in your research, please cite:

Raja Jothi, Suresh Cuddapah, Artem Barski, Kairong Cui, Keji Zhao
Genome-wide identification of in vivo protein-DNA binding sites
from ChIP-Seq Data. Nucleic Acids Research, 36(16):5221-31 (2008)
======================================================================


======================================================================
COMMAND LINE SUMMARY & ESTIMATED PARAMETERS
======================================================================
Data file (i)                           : mm10-C57BL7-ThioMac-PU1-notx.bed
Number of tags in the data file         : 11162225
Number of tags selected for analysis    : 11162225 (100.00%)
Tags mapped to sense strand             : 5850700 (52.42%)
Tags mapped to anti-sense strand        : 5311525 (47.58%)
Background model (Negative Control)     : Poisson
Genome length (s)                       : 2505020000
Fraction of genome mappable by reads (m): 0.80
Effective Genome length  (s*m)          : 2004016000
False discovery rate (d)                : 0.001
Scanning window size (w)                : 20
Average DNA fragment length (f)         : 105
Minimum number of 'directional' tags
  required on each side of the inferred
  binding site (E)                      : 2
Keep one tag per genomic position (a)   : NO
Also reports binding sites supported
  only by reads mapped to either sense
  or anti-sense strand (u)              : NO
======================================================================


======================================================================
BINDING SITES
======================================================================
Tags necessary to identify binding sites: 9 (FDR < 1.00e-03)
(at least E=2 tags on each side)

Chr	cStart	cEnd	NumTags
chr14	21999751	21999791	33
chr14	22000431	22000491	16
chr14	22014471	22014511	31
chr14	22019451	22019591	15
chr14	22019811	22019851	149
chr14	22023711	22023751	20
chr14	22052111	22052151	9
chr14	22052311	22052351	31
chr14	22052871	22052911	9
chr14	22057351	22057411	10
chr14	22059591	22059631	24
chr14	22073551	22073591	145
chr14	22085571	22085611	30
chr14	22101731	22101791	9
chr14	22102511	22102551	11
chr14	22151331	22151371	30
chr14	22162571	22162611	32
chr14	22169151	22169271	9
chr14	22183291	22183351	34
chr14	22183411	22183531	23
chr14	22185711	22185771	11
chr14	22195831	22195871	14
chr14	22218291	22218351	11
chr14	22308211	22308251	64
chr14	22320671	22320711	32
chr14	22329011	22329051	9
chr14	22377311	22377371	33
chr14	22394931	22394971	37
chr14	22483091	22483131	12
chr14	22495851	22495911	9
chr14	22502251	22502291	64
chr14	22515891	22515931	19
chr14	22533631	22533691	9
chr14	22535611	22535651	49
chr14	22547291	22547331	14
chr14	22554011	22554051	73
chr14	22587411	22587471	29
chr14	22587971	22588031	19
chr14	22606131	22606191	17
chr14	22645711	22645771	9
chr14	22687731	22687791	19
chr14	22700711	22700751	11
chr14	22700911	22700951	15
chr14	22727691	22727731	10
chr14	22759731	22759871	96
chr14	22791051	22791091	15
chr14	22801491	22801531	82
chr14	22807731	22807791	22
chr14	22813471	22813511	62
chr14	22818651	22818691	9
chr14	22847971	22848011	19
chr14	22913091	22913131	49
chr14	22923371	22923431	18
chr14	23012171	23012231	12
chr14	23046531	23046611	11
chr14	23465251	23465311	11
chr14	24486671	24486731	11
chr14	24487011	24487071	78
chr14	24490651	24490711	20
chr14	24518951	24518991	14
chr14	24586371	24586431	16
chr14	24779351	24779391	163
chr14	24855571	24855631	9
chr14	24957571	24957611	11
chr14	24988371	24988411	9
chr14	25039091	25039171	9
chr14	25151111	25151151	32
chr14	25258471	25258531	9
chr14	25301651	25301711	57
chr14	25301851	25301971	10
chr14	25313211	25313251	44
chr14	25313791	25313831	19
chr14	25315011	25315071	19
chr14	25315591	25315631	28
chr14	25321791	25321851	50
chr14	25323811	25323851	36
chr14	25343131	25343171	15
chr14	25343371	25343431	11
chr14	25363051	25363131	12
chr14	25371071	25371111	70
chr14	25377611	25377651	71
chr14	25378051	25378091	105
chr14	25378551	25378591	9
chr14	25378811	25378911	10
chr14	25379011	25379131	19
chr14	25401631	25401691	9
chr14	25401771	25401831	13
chr14	25401951	25401991	13
chr14	25412291	25412331	57
chr14	25413691	25413731	21
chr14	25418011	25418051	9
chr14	25441611	25441651	23
chr14	25452831	25452871	40
chr14	25457711	25457751	20
chr14	25458271	25458311	9
chr14	25459251	25459311	18
chr14	25460391	25460431	10
chr14	25461171	25461231	40
chr14	25461551	25461591	25
chr14	25461951	25462051	22
chr14	25462631	25462671	16
chr14	25465291	25465331	12
chr14	25466451	25466491	47
chr14	25467771	25467811	58
chr14	25469151	25469191	10
chr14	25470351	25470391	149
chr14	25471111	25471211	11
chr14	25471391	25471431	41
chr14	25472731	25472771	29
chr14	25473091	25473131	209
chr14	25473351	25473391	11
chr14	25473691	25473751	19
chr14	25473951	25474031	17
chr14	25474111	25474151	17
chr14	25474991	25475051	17
chr14	25479891	25479951	25
chr14	25481111	25481151	66
chr14	25481451	25481491	26
chr14	25484271	25484311	348
chr14	25485771	25485811	37
chr14	25486391	25486431	11
chr14	25487291	25487331	92
chr14	25493691	25493731	68
chr14	25496931	25496971	20
chr14	25503311	25503351	33
chr14	25505391	25505431	17
chr14	25511411	25511451	10
chr14	25513911	25513951	81
chr14	25515351	25515411	10
chr14	25515511	25515551	34
chr14	25516111	25516171	28
chr14	25517391	25517431	25
chr14	25519931	25519971	26
chr14	25520171	25520211	14
chr14	25520671	25520711	18
chr14	25521591	25521631	35
chr14	25526851	25526911	16
chr14	25527071	25527111	28
chr14	25527371	25527491	28
chr14	25529831	25529871	30
chr14	25530551	25530591	258
chr14	25536471	25536511	10
chr14	25543211	25543271	14
chr14	25543411	25543471	24
chr14	25543531	25543571	13
chr14	25548051	25548091	43
chr14	25557851	25557911	11
chr14	25587791	25587831	29
chr14	25593411	25593451	12
chr14	25597291	25597351	11
chr14	25600571	25600611	11
chr14	25606751	25606791	11
chr14	25606851	25606911	20
chr14	25609591	25609631	84
chr14	25614111	25614171	24
chr14	25614911	25614951	128
chr14	25634591	25634631	26
chr14	25646251	25646291	75
chr14	25660251	25660291	35
chr14	25664051	25664091	20
chr14	25694091	25694151	14
chr14	25707831	25707871	67
chr14	25726971	25727031	40
chr14	25727411	25727451	10
chr14	25735611	25735671	32
chr14	25736731	25736771	31
chr14	25747671	25747711	81
chr14	25759831	25759871	42
chr14	25768011	25768051	42
chr14	25768511	25768551	9
chr14	25773931	25774011	11
chr14	25780891	25780931	36
chr14	25785411	25785451	50
chr14	25785951	25785991	22
chr14	25788471	25788511	23
chr14	25789391	25789431	224
chr14	25790771	25790831	9
chr14	25791111	25791171	12
chr14	25816611	25816651	10
chr14	25841731	25841771	54
chr14	25842071	25842131	10
chr14	25850531	25850571	17
chr14	25850631	25850691	30
chr14	25854231	25854271	83
chr14	25857271	25857311	61
chr14	25857891	25857931	13
chr14	25862071	25862111	40
chr14	25862271	25862371	10
chr14	25864551	25864611	9
chr14	25928371	25928411	9
chr14	25951391	25951451	12
chr14	26047191	26047231	10
chr14	26068131	26068171	20
chr14	26091151	26091211	27
chr14	26112111	26112171	20
chr14	26158651	26158711	11
chr14	26207751	26207791	39
chr14	26251731	26251771	21
chr14	26309691	26309731	38
chr14	26437611	26437651	24
chr14	26441311	26441371	32
chr14	26442791	26442831	14
chr14	26466051	26466091	22
chr14	26466931	26466971	109
chr14	26474351	26474391	24
chr14	26476151	26476251	16
chr14	26476411	26476451	10
chr14	26487191	26487251	10
chr14	26502891	26502931	14
chr14	26515931	26515971	34
chr14	26526391	26526431	23
chr14	26533871	26533971	10
chr14	26578991	26579031	14
chr14	26579411	26579451	24
chr14	26580291	26580331	133
chr14	26612731	26612771	76
chr14	26613391	26613451	11
chr14	26624531	26624591	14
chr14	26626811	26626851	182
chr14	26636871	26636931	19
chr14	26637911	26638011	45
chr14	26638931	26638971	45
chr14	26640551	26640591	12
chr14	26643431	26643471	142
chr14	26669651	26669691	24
chr14	26669891	26669951	36
chr14	26674031	26674071	26
chr14	26675551	26675591	18
chr14	26675851	26675891	42
chr14	26675991	26676031	11
chr14	26728331	26728391	9
chr14	26765011	26765051	12
chr14	26768391	26768431	22
chr14	26805691	26805751	9
chr14	26813991	26814051	16
chr14	26816991	26817031	11
chr14	26848531	26848571	13
chr14	26852131	26852171	38
chr14	26853251	26853291	17
chr14	26858311	26858351	12
chr14	26969551	26969591	10
chr14	26970671	26970711	19
chr14	26971231	26971271	13
chr14	26994351	26994391	115
chr14	26994531	26994591	39
chr14	27018051	27018111	9
chr14	27038931	27038971	18
chr14	27042491	27042531	73
chr14	27045251	27045291	74
chr14	27096531	27096611	21
chr14	27116791	27116851	12
chr14	27142891	27142931	49
chr14	27184451	27184491	12
chr14	27186891	27186951	14
chr14	27237671	27237731	60
chr14	27237971	27238011	52
chr14	27249431	27249471	16
chr14	27299791	27299831	13
chr14	27315511	27315571	9
chr14	27333491	27333531	11
chr14	27344751	27344791	40
chr14	27351211	27351251	36
chr14	27351611	27351651	200
chr14	27355271	27355311	56
chr14	27356291	27356331	22
chr14	27376131	27376251	17
chr14	27379491	27379571	51
chr14	27381471	27381511	22
chr14	27381691	27381731	12
chr14	27397731	27397791	13
chr14	27412911	27412951	51
chr14	27428991	27429031	14
chr14	27429371	27429411	18
chr14	27443971	27444011	30
chr14	27503491	27503531	16
chr14	27562751	27562791	266
chr14	27696811	27696851	15
chr14	27713911	27713991	10
chr14	27718691	27718751	10
chr14	27889831	27889871	19
chr14	29805411	29805471	16
chr14	29950951	29951011	90
chr14	29960271	29960311	110
chr14	29960431	29960471	69
chr14	29965991	29966031	18
chr14	29966631	29966671	21
chr14	29968311	29968351	56
chr14	29979111	29979171	11
chr14	29980671	29980711	12
chr14	30024671	30024711	44
chr14	30043511	30043551	102
chr14	30125131	30125171	163
chr14	30125651	30125691	36
chr14	30125811	30125851	40
chr14	30169551	30169591	13
chr14	30190531	30190571	14
chr14	30190751	30190791	18
chr14	30191851	30191891	26
chr14	30192811	30192851	141
chr14	30196471	30196511	147
chr14	30200511	30200551	15
chr14	30212391	30212431	15
chr14	30212911	30212991	13
chr14	30218191	30218231	19
chr14	30247311	30247351	21
chr14	30249751	30249811	13
chr14	30255951	30255991	11
chr14	30256071	30256131	20
chr14	30276651	30276691	20
chr14	30292291	30292351	12
chr14	30299571	30299691	20
chr14	30308771	30308811	14
chr14	30325171	30325211	152
chr14	30325651	30325691	11
chr14	30326491	30326531	10
chr14	30362451	30362591	55
chr14	30363971	30364031	12
chr14	30366091	30366131	92
chr14	30371191	30371231	11
chr14	30405651	30405691	30
chr14	30406011	30406051	29
chr14	30424831	30424871	11
chr14	30434151	30434191	21
chr14	30435111	30435151	29
chr14	30435591	30435631	51
chr14	30440031	30440071	31
chr14	30456051	30456091	32
chr14	30458011	30458051	395
chr14	30458171	30458271	20
chr14	30458471	30458511	111
chr14	30460011	30460051	58
chr14	30469431	30469491	30
chr14	30479571	30479611	66
chr14	30499551	30499591	10
chr14	30547971	30548031	28
chr14	30549111	30549211	16
chr14	30549471	30549511	11
chr14	30550051	30550091	15
chr14	30550351	30550491	19
chr14	30551771	30551811	11
chr14	30557211	30557271	17
chr14	30564591	30564651	32
chr14	30574271	30574371	16
chr14	30574431	30574491	10
chr14	30577831	30577871	197
chr14	30579251	30579291	141
chr14	30579451	30579491	129
chr14	30580011	30580051	22
chr14	30589871	30589931	108
chr14	30590631	30590691	9
chr14	30590931	30590971	15
chr14	30593071	30593111	48
chr14	30593331	30593371	340
chr14	30593831	30593871	23
chr14	30594191	30594231	9
chr14	30595711	30595751	19
chr14	30597291	30597331	10
chr14	30607871	30607931	122
chr14	30609471	30609511	15
chr14	30613551	30613591	22
chr14	30615651	30615691	23
chr14	30617431	30617531	15
chr14	30620171	30620211	73
chr14	30620371	30620411	181
chr14	30620711	30620751	83
chr14	30621551	30621611	16
chr14	30624531	30624571	26
chr14	30624871	30624911	14
chr14	30625091	30625131	56
chr14	30626191	30626231	54
chr14	30626551	30626611	23
chr14	30627611	30627651	185
chr14	30628691	30628771	14
chr14	30630591	30630631	9
chr14	30631211	30631251	217
chr14	30633391	30633431	11
chr14	30633771	30633811	53
chr14	30641951	30641991	118
chr14	30648751	30648791	19
chr14	30652591	30652631	9
chr14	30654331	30654391	23
chr14	30655691	30655731	35
chr14	30671311	30671351	48
chr14	30671631	30671671	69
chr14	30672071	30672191	27
chr14	30679171	30679231	23
chr14	30693851	30693891	14
chr14	30694991	30695031	227
chr14	30695791	30695831	38
chr14	30716891	30716931	13
chr14	30719251	30719291	19
chr14	30723411	30723471	25
chr14	30729411	30729531	11
chr14	30761391	30761431	60
chr14	30763111	30763151	58
chr14	30786651	30786691	9
chr14	30826711	30826751	35
chr14	30827571	30827651	11
chr14	30876191	30876231	29
chr14	30881471	30881531	11
chr14	30908051	30908091	85
chr14	30919731	30919771	44
chr14	30932031	30932071	15
chr14	30941691	30941731	14
chr14	30944511	30944571	119
chr14	30951251	30951291	81
chr14	30951811	30951851	9
chr14	30974331	30974371	164
chr14	30983711	30983751	31
chr14	30990491	30990531	16
chr14	30991111	30991151	9
chr14	31000931	31001051	14
chr14	31128331	31128371	19
chr14	31160671	31160711	95
chr14	31166191	31166231	27
chr14	31166391	31166431	31
chr14	31168631	31168691	10
chr14	31169631	31169671	142
chr14	31172891	31172931	29
chr14	31183151	31183191	153
chr14	31183771	31183811	33
chr14	31183871	31183931	10
chr14	31185371	31185431	15
chr14	31188851	31188891	119
chr14	31189591	31189631	21
chr14	31194031	31194071	27
chr14	31195211	31195251	71
chr14	31217771	31217811	10
chr14	31228971	31229011	31
chr14	31237091	31237151	9
chr14	31251051	31251111	23
chr14	31251431	31251471	10
chr14	31324091	31324131	95
chr14	31336451	31336491	34
chr14	31337551	31337591	39
chr14	31374591	31374631	57
chr14	31376551	31376591	19
chr14	31389931	31389971	72
chr14	31390071	31390111	17
chr14	31391911	31391951	10
chr14	31392971	31393011	159
chr14	31402211	31402251	13
chr14	31402491	31402551	17
chr14	31402891	31402951	35
chr14	31405771	31405811	28
chr14	31406251	31406311	14
chr14	31413851	31413891	10
chr14	31422651	31422691	14
chr14	31423311	31423351	309
chr14	31436091	31436131	193
chr14	31456691	31456731	22
chr14	31482531	31482571	69
chr14	31494091	31494151	14
chr14	31495031	31495071	72
chr14	31495831	31495871	17
chr14	31496251	31496291	9
chr14	31569271	31569331	16
chr14	31572911	31572951	11
chr14	31573131	31573171	49
chr14	31583331	31583371	55
chr14	31593231	31593271	135
chr14	31596611	31596651	157
chr14	31608871	31608931	10
chr14	31640531	31640571	15
chr14	31640991	31641031	18
chr14	31657371	31657431	9
chr14	31662191	31662251	10
chr14	31662931	31662991	9
chr14	31665051	31665091	24
chr14	31667891	31667931	22
chr14	31669271	31669391	17
chr14	31669851	31669891	52
chr14	31670031	31670071	147
chr14	31671971	31672011	33
chr14	31681811	31681851	13
chr14	31684831	31684891	26
chr14	31761771	31761811	13
chr14	31777931	31777971	17
chr14	31781071	31781111	24
chr14	31781511	31781571	28
chr14	31781711	31781751	43
chr14	31930631	31930671	414
chr14	31955191	31955231	37
chr14	32073271	32073311	21
chr14	32080031	32080091	10
chr14	32084951	32085031	12
chr14	32085331	32085371	21
chr14	32085651	32085691	26
chr14	32093551	32093611	15
chr14	32094011	32094091	20
chr14	32159251	32159291	18
chr14	32159591	32159631	94
chr14	32159991	32160051	57
chr14	32165891	32165951	10
chr14	32167351	32167391	12
chr14	32168351	32168391	113
chr14	32169091	32169131	24
chr14	32174271	32174311	81
chr14	32176891	32176931	13
chr14	32184191	32184251	12
chr14	32184371	32184411	29
chr14	32192611	32192671	9
chr14	32201891	32201931	174
chr14	32281671	32281711	24
chr14	32341851	32341891	12
chr14	32467751	32467791	9
chr14	32488771	32488811	9
chr14	32493751	32493791	23
chr14	32502911	32502971	16
chr14	32504711	32504751	14
chr14	32506131	32506191	15
chr14	32508651	32508751	30
chr14	32509751	32509791	127
chr14	32513751	32513791	10
chr14	32515551	32515591	38
chr14	32516211	32516251	34
chr14	32537811	32537871	10
chr14	32547851	32547891	23
chr14	32559051	32559091	10
chr14	32565991	32566031	11
chr14	32588811	32588851	23
chr14	32683491	32683531	33
chr14	32781571	32781611	14
chr14	32783211	32783251	22
chr14	32784251	32784291	34
chr14	32784591	32784631	41
chr14	32785931	32785971	62
chr14	32786071	32786111	14
chr14	32786331	32786371	12
chr14	32786451	32786491	12
chr14	32787711	32787751	20
chr14	32812571	32812611	29
chr14	32931891	32931931	235
chr14	32932731	32932791	16
chr14	32939391	32939451	15
chr14	33100111	33100151	21
chr14	33101791	33101831	207
chr14	33103111	33103171	11
chr14	33175331	33175371	52
chr14	33185191	33185231	71
chr14	33185551	33185591	339
chr14	33190851	33190891	14
chr14	33193971	33194011	33
chr14	33194351	33194391	166
chr14	33194651	33194691	10
chr14	33196591	33196631	36
chr14	33202011	33202051	27
chr14	33202271	33202311	64
chr14	33203951	33203991	19
chr14	33205451	33205511	10
chr14	33213991	33214051	13
chr14	33214751	33214831	27
chr14	33215251	33215311	42
chr14	33216511	33216551	227
chr14	33216771	33216811	252
chr14	33218151	33218191	31
chr14	33220191	33220231	19
chr14	33231731	33231771	61
chr14	33232251	33232291	57
chr14	33235831	33235871	86
chr14	33240691	33240731	93
chr14	33241171	33241231	20
chr14	33241331	33241391	11
chr14	33243511	33243651	62
chr14	33245111	33245151	218
chr14	33246111	33246151	32
chr14	33246931	33246991	14
chr14	33247311	33247351	18
chr14	33247711	33247771	18
chr14	33247871	33247971	20
chr14	33248751	33248791	36
chr14	33250651	33250691	63
chr14	33251611	33251651	113
chr14	33255651	33255691	17
chr14	33276451	33276491	38
chr14	33285371	33285411	27
chr14	33303331	33303371	11
chr14	33310051	33310131	14
chr14	33310831	33310871	42
chr14	33313911	33313951	15
chr14	33317971	33318011	26
chr14	33320271	33320391	15
chr14	33320511	33320551	13
chr14	33324731	33324771	170
chr14	33334011	33334051	11
chr14	33398291	33398331	50
chr14	33400211	33400271	12
chr14	33424291	33424331	69
chr14	33813491	33813531	11
chr14	33857191	33857291	12
chr14	33939391	33939431	20
chr14	34080511	34080551	17
chr14	34243331	34243391	11
chr14	34296531	34296571	65
chr14	34297171	34297311	28
chr14	34310371	34310411	18
chr14	34310791	34310831	39
chr14	34311171	34311231	32
chr14	34312671	34312711	18
chr14	34343251	34343291	264
chr14	34363231	34363311	10
chr14	34363811	34363851	12
chr14	34363931	34363971	19
chr14	34570471	34570531	14
chr14	34621931	34622031	10
chr14	34662411	34662471	30
chr14	34673731	34673911	24
chr14	34674111	34674171	12
chr14	34674631	34674671	10
chr14	34747151	34747211	10
chr14	34768651	34768691	13
chr14	34778051	34778091	14
chr14	34821791	34821871	11
chr14	36105371	36105411	12
chr14	36315811	36315851	15
chr14	36316891	36316931	248
chr14	36324551	36324591	9
chr14	36327491	36327551	18
chr14	36867131	36867191	10
chr14	36923571	36923611	17
chr14	36923771	36923811	15
chr14	36962611	36962731	11
chr14	36969051	36969091	21
chr14	37002951	37002991	25
chr14	37109571	37109611	22
chr14	37135431	37135491	18
chr14	39386991	39387031	9
chr14	40899151	40899211	10
chr14	40904811	40904851	19
chr14	40914931	40914991	9
chr14	40919651	40919711	191
chr14	40921391	40921431	131
chr14	40921511	40921551	64
chr14	40923591	40923651	15
chr14	40924471	40924511	27
chr14	40928811	40928851	24
chr14	40929391	40929431	57
chr14	40930071	40930111	9
chr14	40931271	40931311	72
chr14	40931531	40931591	9
chr14	40933211	40933251	51
chr14	40933431	40933471	260
chr14	40935251	40935291	61
chr14	40936591	40936631	16
chr14	40937331	40937371	181
chr14	40947231	40947271	11
chr14	40947831	40947931	23
chr14	40948191	40948231	74
chr14	40949831	40949891	28
chr14	40950091	40950131	37
chr14	40950751	40950811	30
chr14	40954631	40954671	26
chr14	40956711	40956831	45
chr14	40958151	40958231	10
chr14	40958651	40958691	17
chr14	40958811	40958931	22
chr14	40959351	40959391	12
chr14	40959771	40959811	13
chr14	40962611	40962651	15
chr14	40963311	40963351	20
chr14	40963771	40963831	30
chr14	40965731	40965811	36
chr14	40966751	40966811	22
chr14	40966931	40967171	46
chr14	40967271	40967311	62
chr14	40985771	40985811	30
chr14	41006431	41006471	28
chr14	41017751	41017791	11
chr14	41035311	41035371	9
chr14	42316191	42316271	17
chr14	43817911	43818011	40
chr14	43818691	43818751	9
chr14	43822051	43822131	10
chr14	43829951	43829991	13
chr14	43830451	43830511	106
chr14	43835471	43835611	26
chr14	43841211	43841311	11
chr14	43841451	43841531	9
chr14	43844351	43844411	35
chr14	43844471	43844531	17
chr14	43864811	43864851	9
chr14	43870191	43870231	11
